OP,A1,A2,A3,A4,A5 
-,29789,0,0,0,0
+,20815,27085,16927,16203,25905
-,29898,0,0,0,0
+,17283,10926,6314,5321,49474
+,37098,4813,45535,28247,31173
+,780,21701,17174,4201,36474
+,1197,43910,4760,15279,10683
+,32994,3383,47220,26815,2762
-,2671,0,0,0,0
-,30611,0,0,0,0
+,28573,44686,35128,19594,13860
-,8985,0,0,0,0
-,6539,0,0,0,0
-,30449,0,0,0,0
+,9238,16847,5533,42065,48526
+,208,8032,28018,22078,3597
-,12195,0,0,0,0
-,18338,0,0,0,0
+,37999,40816,23345,23000,23913
-,25822,0,0,0,0
+,14053,10830,32024,13265,18075
+,10797,21840,12456,30597,7966
-,24124,0,0,0,0
-,10533,0,0,0,0
+,43927,10550,13878,43777,42505
-,3914,0,0,0,0
-,15960,0,0,0,0
+,18365,136,14341,2159,5297
+,47672,18524,31455,28175,39201
+,16455,10054,26704,26441,21329
-,3044,0,0,0,0
-,33846,0,0,0,0
-,30829,0,0,0,0
-,4279,0,0,0,0
-,33212,0,0,0,0
+,10192,39016,44913,29913,40193
+,17454,17016,47170,6729,3343
+,33095,42313,19036,23065,26326
+,48179,14349,21341,12344,45795
-,17455,0,0,0,0
+,28449,790,49350,46865,1048
-,21566,0,0,0,0
+,9012,21178,5977,11712,35533
-,27599,0,0,0,0
+,586,34554,19118,14676,18512
+,13154,11952,23345,39398,16090
+,1092,23035,2021,24538,9444
+,3597,34609,19794,26871,48772
+,5277,8275,42653,4351,22272
+,27140,21205,30257,25579,46223
-,13009,0,0,0,0
-,22104,0,0,0,0
+,16600,8305,25002,24715,18417
+,35383,24628,27622,36550,27262
-,8297,0,0,0,0
-,17930,0,0,0,0
+,32107,32767,35512,27384,31781
+,28454,1681,29530,1853,39049
+,12686,7921,3025,2145,17986
+,31214,3573,39531,4525,31207
-,7194,0,0,0,0
-,21048,0,0,0,0
+,1784,2277,35490,4333,13798
+,38981,23098,10378,4958,4342
+,19034,23543,12139,32051,21961
-,28623,0,0,0,0
+,24885,43883,29133,32028,29815
+,40655,14544,45132,32658,22806
-,23493,0,0,0,0
+,43609,30640,13307,14451,13635
+,31398,25270,24457,11695,14151
-,15211,0,0,0,0
+,49752,12342,19364,8208,2608
-,25768,0,0,0,0
-,11766,0,0,0,0
-,27737,0,0,0,0
+,10388,41538,24399,17272,13084
+,37720,33792,24978,43716,29745
-,19910,0,0,0,0
+,6747,29085,17236,17284,11439
-,10882,0,0,0,0
-,11546,0,0,0,0
-,13658,0,0,0,0
-,20757,0,0,0,0
+,38410,23729,41345,41555,6127
+,23298,49320,45585,10670,36430
+,18185,42277,32312,13724,15077
-,24783,0,0,0,0
-,8670,0,0,0,0
+,42200,48895,17558,16177,15083
-,11046,0,0,0,0
+,20031,18575,1723,38214,39779
+,21464,11594,47371,693,41160
+,49835,9320,48759,25128,24288
+,49998,13544,1049,5100,15743
-,26161,0,0,0,0
-,532,0,0,0,0
+,36079,32506,2013,15222,3901
-,2297,0,0,0,0
-,8762,0,0,0,0
+,16412,49412,9431,34270,48243
+,30026,40982,22050,24777,13703
+,16586,3460,8284,7351,39140
+,32624,16113,44713,29398,42679
+,31420,20099,48374,9674,36617
+,25108,23740,30231,29448,21640
+,42104,34469,8442,25224,2844
+,47547,42699,35950,29838,16534
-,27203,0,0,0,0
-,834,0,0,0,0
+,47563,47923,15436,40652,9383
-,982,0,0,0,0
+,9922,6106,33617,27932,366
+,23299,39713,23728,11530,3464
-,31426,0,0,0,0
+,34346,20771,32542,42286,12229
+,47928,5810,36397,16659,9529
+,38818,46153,34119,827,37760
-,1088,0,0,0,0
+,35481,30466,27702,22624,49246
+,28264,6391,18950,12212,5312
+,20627,13304,27297,12368,31415
+,24051,33397,24593,27528,27510
-,3158,0,0,0,0
-,24592,0,0,0,0
+,11418,34599,21686,13632,41090
-,2498,0,0,0,0
-,30184,0,0,0,0
-,34471,0,0,0,0
+,45498,27795,27981,26356,40265
+,23582,27459,40895,20551,12610
-,6677,0,0,0,0
+,26627,28966,44065,24849,46271
+,36884,47038,47437,6314,1082
+,45777,8643,38320,43631,31222
+,25019,32140,9442,29202,13343
+,9979,40578,21025,37566,47
+,21,4528,47903,33944,10624
+,18338,24991,41179,17416,41112
-,23806,0,0,0,0
+,4924,31875,23077,30729,28172
+,39755,40451,21772,29556,4772
-,19852,0,0,0,0
-,31184,0,0,0,0
+,12694,42421,2445,44571,26642
+,41129,38681,38683,14195,13346
+,25824,22242,542,32096,33577
+,20360,44416,8789,16520,41598
+,10896,19282,41582,33955,34728
+,29380,36399,5687,43308,15960
+,5253,21251,18520,44877,27086
-,1311,0,0,0,0
+,23410,36339,23749,87,44598
+,45003,4669,8648,20356,36522
-,29180,0,0,0,0
-,28759,0,0,0,0
+,24037,21,12137,549,40534
+,33753,28356,8768,15693,44485
-,30410,0,0,0,0
+,45090,5096,3066,2440,12286
+,46802,3479,26031,11509,27060
+,41010,21846,6537,36809,23850
+,27157,49093,49282,24358,3669
+,48684,6733,45268,21054,11828
-,26080,0,0,0,0
+,7686,49231,44276,40070,7567
-,24026,0,0,0,0
-,1629,0,0,0,0
+,19597,39259,8304,17589,48203
-,33145,0,0,0,0
-,24902,0,0,0,0
+,47532,1728,40840,37580,5732
-,22156,0,0,0,0
-,22961,0,0,0,0
+,14163,18358,47358,30876,11597
-,13770,0,0,0,0
-,16925,0,0,0,0
+,32249,5417,30222,5340,7548
+,43863,49193,915,33037,8254
-,14631,0,0,0,0
+,30643,29970,34010,38603,26113
+,23502,18546,14063,30361,42211
-,28425,0,0,0,0
+,27650,33858,49393,7239,35902
-,22702,0,0,0,0
-,24066,0,0,0,0
+,1016,20522,18275,28622,31137
+,43736,48797,15357,32582,6467
-,24358,0,0,0,0
-,14983,0,0,0,0
-,29600,0,0,0,0
+,10547,14306,6156,11010,45840
+,25535,15069,43874,25653,35798
+,7963,16124,19415,46340,507
+,36419,11429,4793,28561,15357
-,11125,0,0,0,0
+,7315,6956,2956,34362,19554
-,9635,0,0,0,0
+,38221,16358,6961,26124,47067
-,18225,0,0,0,0
-,16608,0,0,0,0
+,23700,9636,32543,13998,2698
+,43826,15124,49420,40002,35308
-,20649,0,0,0,0
-,20267,0,0,0,0
-,27035,0,0,0,0
-,18515,0,0,0,0
+,47781,35578,9576,48962,39468
+,38638,28931,46460,29277,5536
+,1766,27870,29543,19531,5813
+,37391,40134,22760,48162,33507
+,35736,28531,23580,4422,40666
-,3974,0,0,0,0
-,14145,0,0,0,0
+,18448,17481,14792,20026,34582
+,40802,33236,5845,9036,46923
+,34093,47408,3700,17776,35384
+,11303,7006,12782,16308,7473
-,12137,0,0,0,0
-,12636,0,0,0,0
+,9975,5052,35850,3389,1287
+,34538,24614,28953,39088,33392
+,5967,31218,35009,25182,8624
+,18276,26140,1792,784,30786
+,34179,31120,21031,47615,31608
+,11658,7473,24695,21571,33941
+,20794,8608,47413,13492,26462
+,47427,33385,2150,43991,38539
+,41989,3446,45158,5162,24558
+,38306,24271,23754,27457,4594
-,33076,0,0,0,0
-,366,0,0,0,0
+,11710,42087,22005,2597,31487
-,13491,0,0,0,0
+,10093,11489,29846,38590,5043
-,5684,0,0,0,0
+,12759,6538,47217,7155,36548
-,10657,0,0,0,0
+,7393,43020,42884,35622,35368
-,486,0,0,0,0
+,35922,11659,37308,26562,30395
+,9977,34275,38451,1465,2393
-,1780,0,0,0,0
+,10840,35284,20761,13888,32695
+,21826,17943,36221,676,39938
+,46721,5489,32669,5262,29100
+,22151,7445,43855,46926,26814
+,48778,34844,3153,35227,4806
-,1512,0,0,0,0
+,3377,14912,48889,4224,15681
-,19371,0,0,0,0
+,40245,12340,18603,1680,11831
+,7015,3441,291,49674,1792
-,16488,0,0,0,0
+,46482,43577,26943,1274,17579
-,22052,0,0,0,0
+,19403,40644,9421,35547,31301
+,41248,23752,37056,16657,35670
+,46236,4034,22587,38329,17637
+,38767,37074,32582,36213,15122
+,17271,40,6949,47747,5981
+,22171,18630,28465,21672,18909
-,12033,0,0,0,0
+,43353,38409,32431,19418,20046
+,38307,23286,48659,28540,40351
+,28052,15395,16784,21824,5632
-,27265,0,0,0,0
+,15552,27124,19344,9658,23854
+,44252,41347,7991,4518,3433
-,31377,0,0,0,0
+,35930,15925,44470,38234,5470
+,24624,27380,15603,22495,34382
-,23553,0,0,0,0
+,44609,25912,48152,16758,48611
-,3906,0,0,0,0
+,46478,21389,14642,37620,25595
-,31820,0,0,0,0
+,44286,2556,24429,14191,15889
+,14588,31167,18244,28560,20412
-,212,0,0,0,0
-,13451,0,0,0,0
+,3877,42459,15624,928,6832
+,22627,26627,16964,35003,35959
-,5270,0,0,0,0
+,26645,18398,5655,34245,20088
+,11955,17643,12363,157,15507
+,35445,42301,37129,35541,16924
+,17629,3205,6153,31390,41871
+,26823,17508,45563,2866,9922
+,47819,1917,34845,10062,47332
-,25163,0,0,0,0
+,42500,48972,3585,46106,11652
+,25207,42327,3285,19017,35242
-,8714,0,0,0,0
-,34044,0,0,0,0
+,35891,8525,9236,23799,24935
-,26681,0,0,0,0
-,23958,0,0,0,0
+,25248,39846,29763,22739,12433
-,4093,0,0,0,0
-,17147,0,0,0,0
+,21357,41056,31713,35958,26393
+,8927,9136,24389,25436,14683
+,8074,4928,9728,9200,16248
+,1749,29586,22635,42464,37534
-,19822,0,0,0,0
-,20258,0,0,0,0
+,14596,36760,39309,30879,762
-,34026,0,0,0,0
-,19213,0,0,0,0
+,18745,44446,46421,45702,35814
+,1770,46883,49081,44667,2106
-,18759,0,0,0,0
+,12335,25181,24587,24981,48703
-,16249,0,0,0,0
+,27127,41389,41042,44624,28293
+,46469,1704,754,24069,32126
-,27955,0,0,0,0
+,1977,35167,28055,45210,18372
-,6058,0,0,0,0
-,21698,0,0,0,0
+,24003,39671,19172,35936,27379
+,33674,23575,33094,33516,34340
+,25553,2564,11027,10978,30821
+,34641,24378,32834,3812,15203
+,48546,5457,10855,2458,4773
-,32861,0,0,0,0
+,22444,33815,29280,18391,7629
-,27068,0,0,0,0
-,8992,0,0,0,0
+,7659,19514,3397,818,22406
+,39100,36852,47675,27522,38928
+,3536,3851,35237,19386,41202
+,31375,27962,36953,4049,3173
+,1073,3150,18839,17750,44497
-,32260,0,0,0,0
+,44629,16398,38950,32576,26211
+,28755,14323,47421,34990,10745
+,11787,16928,18862,32828,17483
-,23599,0,0,0,0
+,42158,23525,8810,8599,45482
+,823,31432,33180,12699,36912
-,30526,0,0,0,0
-,15696,0,0,0,0
+,25126,14184,38195,15376,42131
-,303,0,0,0,0
+,48741,25381,32311,856,12223
+,2435,24455,13506,43434,48563
+,884,40806,46696,37203,23488
+,3310,33457,46309,12503,47836
-,4333,0,0,0,0
+,2614,1809,29949,7657,11416
+,21317,3121,4391,46766,47682
+,19268,8246,20446,5791,42638
+,7416,7533,1689,31286,23954
+,21880,26095,22511,9551,32072
+,40055,2559,38320,30775,25394
-,24758,0,0,0,0
+,9145,37533,15532,6391,12543
-,19092,0,0,0,0
-,9402,0,0,0,0
+,28379,22908,29760,38745,21738
-,14181,0,0,0,0
-,18345,0,0,0,0
-,30588,0,0,0,0
-,18426,0,0,0,0
-,17027,0,0,0,0
+,46584,13588,45181,24752,21242
+,41140,48340,2352,43714,35629
+,26001,46954,26961,9233,4904
+,38761,41336,3152,45358,40751
+,31836,23943,2348,20419,40410
-,6161,0,0,0,0
+,30658,24353,29081,26527,23704
+,15138,29178,8699,45365,23139
+,17303,27782,12621,1363,35264
+,19827,2025,15805,38068,18347
+,15627,19958,46518,34068,26176
-,23039,0,0,0,0
-,8838,0,0,0,0
+,8186,38542,1099,6451,22726
+,49748,16693,5937,29458,20125
+,45613,47716,36833,34681,22019
-,20575,0,0,0,0
+,44415,9054,1643,17845,5577
+,5150,4233,19374,11917,23020
-,13629,0,0,0,0
+,34996,41140,24699,39220,22592
+,49152,43865,37422,41772,27660
+,39653,1598,38686,1554,25365
+,19400,41397,31296,5521,48537
+,3661,29133,16557,12432,33693
-,5129,0,0,0,0
-,34331,0,0,0,0
-,30444,0,0,0,0
+,21288,8585,29609,25472,47003
-,20734,0,0,0,0
-,12668,0,0,0,0
+,2836,31232,15328,37056,39585
-,30960,0,0,0,0
+,32449,17672,22239,1180,5490
-,2517,0,0,0,0
+,42045,43703,3693,46688,27102
-,26533,0,0,0,0
-,21529,0,0,0,0
+,22620,12336,48235,40053,12094
+,254,35019,33778,2904,19704
-,9996,0,0,0,0
+,37357,39605,30401,35418,31885
-,10160,0,0,0,0
+,35454,18378,38551,49847,18953
+,15149,20927,49823,28075,35439
+,18996,8058,24367,17032,29792
+,30990,48832,8643,19291,16802
-,25246,0,0,0,0
+,43915,14084,47733,31160,3981
+,7298,44303,34562,40692,1865
-,681,0,0,0,0
-,32878,0,0,0,0
-,10429,0,0,0,0
+,46616,22197,27002,25908,29157
-,16928,0,0,0,0
+,12165,8283,46706,10836,4501
+,21787,17645,33015,46454,49870
+,29837,26938,33341,40037,16115
+,11333,12747,35242,19905,18982
+,28015,23257,11957,10133,25770
+,35333,36292,22932,41297,22349
+,39595,43166,34786,8307,35725
+,18775,5920,12418,28460,12007
-,28574,0,0,0,0
+,20186,1618,34337,28684,14081
+,13831,35887,24133,41402,12076
-,29312,0,0,0,0
+,26083,47538,47050,6913,33622
+,3843,5942,13286,36251,49040
-,19030,0,0,0,0
-,32775,0,0,0,0
+,12565,16499,38613,41693,10108
-,960,0,0,0,0
+,8936,26202,26131,28728,30159
-,25929,0,0,0,0
+,18363,27027,46685,44836,18407
-,7287,0,0,0,0
-,15608,0,0,0,0
-,7425,0,0,0,0
-,8901,0,0,0,0
-,30784,0,0,0,0
+,35887,29188,37186,8896,39553
+,31149,3690,1092,284,20270
+,46654,49479,44404,4258,22899
+,7094,45779,3884,34163,9121
+,48671,43802,44318,43385,45908
+,14194,29025,20550,35067,38883
+,13330,17523,36728,24078,37812
+,26693,45574,45691,31719,46893
+,2967,18486,461,10203,4243
+,6339,15380,34644,9624,4963
-,12127,0,0,0,0
-,30289,0,0,0,0
+,1505,26619,1345,34070,46315
+,49029,2422,42388,29571,3732
-,678,0,0,0,0
-,23145,0,0,0,0
+,34622,22611,9724,36741,47374
-,9855,0,0,0,0
+,21602,20924,113,17586,48978
+,40030,33096,45498,9350,29555
+,23407,19596,20034,8381,27170
+,8313,40302,16643,35920,36633
-,29879,0,0,0,0
+,10027,32421,28471,29656,28656
-,34404,0,0,0,0
+,25037,31567,31867,48722,2173
-,11612,0,0,0,0
+,33282,32283,4980,2756,35966
-,31678,0,0,0,0
-,14081,0,0,0,0
-,14333,0,0,0,0
+,23314,25883,29257,49948,15407
+,42818,15820,31551,39018,40931
+,49885,10503,4909,14837,44348
+,26402,46987,6799,9634,38326
+,35351,44657,5058,19998,2381
+,48385,9164,43194,28940,7777
+,3562,49985,12642,29575,14165
+,25539,27563,33858,29485,18345
+,43673,16555,37901,2812,12006
-,19193,0,0,0,0
+,41600,14183,26986,12504,16572
+,22253,17862,2668,218,34958
+,6627,5074,44563,16299,24505
+,47271,26715,24618,18690,31123
+,7067,45857,38696,41235,27806
+,27158,23965,25350,21761,11027
-,6245,0,0,0,0
+,5194,5211,9618,18576,40052
+,26589,38178,3563,11792,42282
+,41465,16800,24878,10917,44546
-,20154,0,0,0,0
+,44687,10755,37534,45153,35530
+,32922,49699,45550,25928,23375
-,21882,0,0,0,0
+,31837,11124,9043,32332,14891
-,32884,0,0,0,0
-,18594,0,0,0,0
+,3790,3411,42310,28451,17512
+,37361,43643,10180,23792,29776
-,140,0,0,0,0
+,18513,5463,32365,38945,14017
+,43402,1674,34452,13676,32302
-,30742,0,0,0,0
+,14299,37615,49499,21799,30454
-,4217,0,0,0,0
-,20246,0,0,0,0
+,46875,11883,8690,11503,26451
-,23707,0,0,0,0
+,34399,42139,45888,9365,3108
+,16553,5090,23446,23770,45284
-,17558,0,0,0,0
-,19223,0,0,0,0
-,15457,0,0,0,0
+,37784,29469,25857,19300,16880
+,2997,9809,22177,45995,30834
+,38182,29707,27124,10817,41244
+,43441,40576,6830,24379,41956
+,10319,16701,12863,24568,18625
+,3287,48608,29319,7882,8162
+,13395,24293,37025,22195,1333
-,25969,0,0,0,0
+,35555,31553,32021,44871,4351
-,453,0,0,0,0
-,19959,0,0,0,0
-,7996,0,0,0,0
+,39468,28023,39675,6279,2508
-,14068,0,0,0,0
+,13106,9743,36132,34483,19706
+,25842,47974,12238,4068,49428
-,15712,0,0,0,0
-,34095,0,0,0,0
-,34187,0,0,0,0
+,4915,8259,36289,32305,34382
+,15317,13661,8462,22500,49015
-,10853,0,0,0,0
-,33413,0,0,0,0
+,41064,20813,31029,30453,38767
+,12681,46186,15051,33561,36171
-,10455,0,0,0,0
-,17081,0,0,0,0
-,2401,0,0,0,0
-,31366,0,0,0,0
+,13689,31293,47934,18326,45243
+,1001,5573,28755,30947,30231
+,25749,34925,10374,5074,26336
+,47005,36870,44856,41106,36523
+,29229,45491,1637,24278,10878
-,16444,0,0,0,0
+,9135,3771,34037,10889,36131
-,8966,0,0,0,0
+,17760,1800,45829,44876,48763
+,29478,4641,37051,26045,18324
+,46998,44531,32062,45656,43166
+,25931,23960,12466,33934,26289
+,37263,36345,36887,2302,38417
-,34681,0,0,0,0
-,1923,0,0,0,0
+,23985,6367,11675,12875,6254
-,9661,0,0,0,0
-,25989,0,0,0,0
+,18762,6759,40782,44304,25330
+,35263,13294,18207,31771,8177
-,31338,0,0,0,0
-,34245,0,0,0,0
-,18935,0,0,0,0
+,1731,34194,44263,30742,39608
+,19225,2833,27041,27475,46821
+,21870,49058,13187,26416,16800
+,31162,45368,3993,41850,28246
+,12704,35579,11501,20831,31909
+,24865,32435,14683,2051,28403
-,33921,0,0,0,0
+,45596,1258,22445,13173,21213
-,16444,0,0,0,0
+,35798,30930,32773,49656,43892
+,22785,26993,43609,24312,30847
-,10643,0,0,0,0
-,34242,0,0,0,0
+,35375,27995,12425,16910,32084
+,5737,37937,44746,49586,25846
+,42869,15072,27887,44950,2349
-,7293,0,0,0,0
+,24225,30987,13547,34950,12378
+,28414,37835,14421,47041,9701
+,5381,4770,12999,34546,27041
-,5966,0,0,0,0
+,189,31253,27733,32369,43791
+,7295,28877,41091,5139,21341
+,26524,46438,14898,14351,15199
+,33875,16947,38315,14666,2845
+,844,4092,21635,21032,48482
+,14870,32932,49650,31340,28863
-,26386,0,0,0,0
-,28423,0,0,0,0
-,15948,0,0,0,0
+,1978,32360,42163,2876,8560
-,1346,0,0,0,0
+,7264,7916,21997,32855,13481
+,656,20993,23450,37190,5283
+,6249,29863,9953,9084,1680
+,37659,46025,12286,21523,46722
+,45391,23599,48973,49758,4420
+,29631,7536,32604,44310,42238
-,20830,0,0,0,0
+,10000,11400,41531,46954,20051
-,12326,0,0,0,0
+,49936,16211,42634,24741,20734
-,27805,0,0,0,0
-,29987,0,0,0,0
+,2506,29503,32948,28371,35488
+,7773,30061,4736,49311,28609
+,6544,33919,4954,38134,48350
+,1366,29768,33090,11013,31812
+,7367,22009,49352,18410,41254
+,7895,19811,16789,46600,9948
-,27510,0,0,0,0
+,38218,16646,40092,1019,8809
-,20983,0,0,0,0
+,25353,26490,33428,7977,36495
+,36700,27021,7225,48445,21378
-,19329,0,0,0,0
+,5554,17993,36481,48570,32333
+,9668,6921,26576,11236,24492
+,10464,10843,42779,16211,14206
-,13943,0,0,0,0
+,45666,43978,39039,20605,17909
+,23353,9752,12211,862,1486
+,36737,9785,3546,6801,16731
+,24245,41111,39034,24813,40131
+,20422,45292,47094,13542,14534
+,47110,42758,27071,541,4343
+,21871,470,45369,28505,39011
-,27900,0,0,0,0
+,763,38803,48891,41181,26489
-,2242,0,0,0,0
-,20610,0,0,0,0
+,28886,36642,33130,1586,17022
+,29376,23177,42099,22542,31409
-,33765,0,0,0,0
+,21259,26898,32004,6613,41558
+,9688,35295,3549,21868,10973
+,24645,20726,13366,11920,10021
+,24945,37856,23326,44048,47001
+,25012,34420,38193,33444,23913
+,16371,13548,28551,48012,225
+,36049,33940,17498,18781,5388
-,7872,0,0,0,0
+,28133,12583,7060,35288,25557
-,3668,0,0,0,0
+,41366,16307,39476,31651,1541
-,24438,0,0,0,0
-,4891,0,0,0,0
-,13212,0,0,0,0
+,19498,39870,44263,8633,47129
-,19260,0,0,0,0
-,29645,0,0,0,0
-,8560,0,0,0,0
-,17364,0,0,0,0
-,15626,0,0,0,0
+,35564,31542,32302,35423,41539
-,26418,0,0,0,0
-,28400,0,0,0,0
-,18596,0,0,0,0
+,13463,49439,1907,23169,26588
+,4109,38866,24793,38746,47763
+,35141,11596,43908,10564,13984
+,27826,35302,45441,20266,49144
+,12555,25672,4427,18001,6810
+,13980,48769,6878,16728,3620
-,21984,0,0,0,0
+,39003,23168,48841,22525,9394
+,45887,47230,31613,46770,29019
+,11085,18845,42636,20565,35499
-,17729,0,0,0,0
+,39874,8535,20728,32999,26933
+,3879,27322,2841,35225,45304
+,48204,31647,37933,35151,45909
-,30804,0,0,0,0
-,20080,0,0,0,0
-,1179,0,0,0,0
+,216,20003,33835,30661,39055
-,2294,0,0,0,0
+,37765,4722,41485,1566,14895
+,47074,24418,42600,19568,19323
+,45070,22339,36578,32682,36259
-,1012,0,0,0,0
+,6903,6952,44054,37360,39793
-,29453,0,0,0,0
-,16626,0,0,0,0
+,38718,25417,30823,19719,17278
+,18112,25602,44502,12937,48917
+,40019,1731,20023,32375,44743
-,27842,0,0,0,0
+,1024,12108,4648,16441,3286
+,21378,8493,27819,747,15116
-,3219,0,0,0,0
+,542,48820,47691,20815,34772
-,11535,0,0,0,0
-,34251,0,0,0,0
-,3677,0,0,0,0
+,15266,24621,7787,1248,25234
-,2832,0,0,0,0
+,24754,835,6133,46106,4874
-,7764,0,0,0,0
+,15298,49094,45880,47308,47527
-,15524,0,0,0,0
+,22478,5913,37071,1484,22655
-,3183,0,0,0,0
-,29827,0,0,0,0
+,9097,20979,45560,43336,19202
+,7539,39649,260,12473,22788
-,3276,0,0,0,0
-,14434,0,0,0,0
-,34127,0,0,0,0
+,41596,31081,36237,41555,29252
+,26090,21696,26276,11189,31905
-,18968,0,0,0,0
+,1030,32557,36959,37220,23038
+,4000,34212,14499,44294,12365
+,46718,17871,36126,28799,28896
-,13856,0,0,0,0
-,28264,0,0,0,0
-,18968,0,0,0,0
+,41743,16345,46110,21960,10633
-,30305,0,0,0,0
+,17535,30050,33487,31365,34820
+,22628,17811,23716,22785,7777
+,44104,5269,13438,18955,25227
+,49795,38266,1778,8541,24500
-,30867,0,0,0,0
-,15187,0,0,0,0
+,35862,13648,4875,47583,41579
-,30491,0,0,0,0
+,46576,48538,44616,16346,44684
+,6269,40589,28886,23725,18129
-,12751,0,0,0,0
+,36220,42001,43047,24195,27033
+,1739,8299,27441,35140,43495
-,8226,0,0,0,0
-,32997,0,0,0,0
-,27887,0,0,0,0
+,29167,42285,32056,523,5761
+,44282,27896,19422,25645,45328
+,10358,47702,42758,34595,3426
+,34410,577,3332,45847,30133
+,45678,41072,18377,18454,37906
+,9727,22424,19867,12010,45291
+,39390,31926,334,39948,20344
-,31015,0,0,0,0
+,33017,41252,30969,15334,13173
