OP,A1,A2,A3,A4,A5 
+,27368,46761,26463,23002,3948
-,4524,0,0,0,0
+,4656,13834,39817,47691,17311
+,39375,2189,29340,32735,25136
+,22094,20575,32554,42235,31775
-,1572,0,0,0,0
+,29797,31230,39927,3337,2624
-,6910,0,0,0,0
-,6642,0,0,0,0
+,19401,18136,15738,18256,18266
-,6757,0,0,0,0
+,27923,24417,2801,36679,40094
+,16863,46084,47298,29948,47801
+,11802,41211,453,6779,10256
-,7811,0,0,0,0
-,7561,0,0,0,0
+,12017,30562,45327,4290,47793
+,31888,33502,47791,22442,16640
+,32250,3337,19991,49408,19895
+,17668,12833,20170,31574,15880
+,15790,10126,2922,10343,23279
+,35482,47303,12714,45423,12280
+,26044,15864,6312,9985,19379
+,24498,39025,33068,2343,13681
+,11195,48697,42441,32495,5988
-,5367,0,0,0,0
+,34336,9949,49850,29981,4040
+,11064,18965,29578,43061,26999
+,40387,22398,44312,32130,15527
+,28980,24127,26051,49982,10702
-,5333,0,0,0,0
+,42191,4261,25755,8807,17085
+,42119,22690,31801,38874,36829
+,12432,27102,29208,19821,6301
+,43495,5636,31151,35148,10173
+,45203,30114,39897,37678,11268
+,24599,20240,12298,24616,33776
+,45266,38793,4227,27740,5031
-,805,0,0,0,0
+,13934,1775,17950,48478,48872
+,23771,41093,6837,36986,5435
+,47515,41541,48199,16113,495
+,34723,29052,49595,35264,2485
+,7182,31036,25910,2457,13007
+,47775,3900,42391,2622,30290
+,20700,18155,2878,24972,38593
-,2113,0,0,0,0
-,3643,0,0,0,0
+,36126,8718,14239,45239,18537
+,34037,6974,5644,21917,40381
+,40449,29975,46035,31980,23625
-,1828,0,0,0,0
+,43712,1189,47015,6356,17942
+,49633,46247,32368,29424,38032
+,35960,15930,47087,33028,18032
+,24914,21521,37390,6120,7066
+,36201,8020,38141,4305,11801
+,34565,10582,6092,25018,45038
+,3693,18862,27030,9854,16770
+,2334,7178,6523,9609,1500
+,35299,12239,8690,15140,13619
+,28475,23751,31302,43213,45358
+,35551,4574,45572,24218,18714
+,9703,37483,38460,21476,13365
+,22632,36437,21734,2373,37158
+,5045,867,38623,2676,9095
+,6664,36149,9291,17852,33135
+,36120,10640,34910,22486,14833
+,21085,43769,19070,40574,31033
-,9965,0,0,0,0
+,49897,27150,38737,520,33555
-,8030,0,0,0,0
+,13603,33153,13860,1895,7467
+,39618,3089,12002,47653,12558
+,47823,20639,38639,17277,7576
+,2964,14241,41705,7214,39939
-,6842,0,0,0,0
+,46315,42222,48110,30748,30286
+,30952,21750,23885,4482,19977
+,44053,26084,43790,38662,45729
+,27703,12293,28192,48026,24976
+,35665,11200,49635,10469,45102
-,5124,0,0,0,0
+,30835,43908,23338,43993,6892
+,20706,43576,14136,24633,7744
+,24725,49143,38014,31276,43724
+,35566,237,9479,11282,33042
+,29476,45958,699,39613,12799
+,49070,42300,48765,18593,25147
+,40273,12399,19303,13282,43364
+,8494,65,274,12414,28203
+,8617,44935,44906,34711,16607
+,36105,15229,447,37577,46055
+,45471,31295,36395,44740,13644
+,35280,14542,39262,6074,45542
+,4043,31467,5625,44486,42163
+,35730,33855,23555,13482,47845
+,1393,3434,48439,35793,17300
+,24294,4592,33655,38113,36413
+,16175,27188,11348,26884,5600
+,22971,27018,40772,429,30567
-,6791,0,0,0,0
-,7076,0,0,0,0
+,16715,9499,31670,19688,24444
+,45450,19229,45352,14800,38082
+,17694,48986,14857,13539,38162
+,7607,20365,39749,49288,2394
+,15678,42645,2576,49646,47715
+,35569,49543,37559,21164,46461
+,14782,11858,46112,9324,38071
+,14753,39141,33085,3312,29939
+,16691,44538,24672,35397,14748
-,4878,0,0,0,0
+,45015,8912,39398,38687,45787
+,20410,41928,44226,35394,6916
+,17558,12906,26024,35105,47069
-,5393,0,0,0,0
+,6283,49511,24513,30387,36253
+,49595,29092,7708,10523,2597
+,18738,15455,44800,40873,39489
-,7602,0,0,0,0
+,6518,42937,20217,32205,44179
+,4777,24536,31419,25168,17985
+,10300,4917,31629,26934,24220
+,461,18607,39734,29185,35349
+,46607,10275,37759,8154,27551
+,46531,42982,27831,49689,1614
-,2233,0,0,0,0
+,22453,5067,43020,27431,35087
+,44020,35498,23420,45967,10541
+,35825,19029,6671,16504,15547
-,5507,0,0,0,0
+,12737,29598,22798,32862,46250
-,8948,0,0,0,0
+,6073,38090,21294,20678,26331
+,46941,39148,29963,15815,25261
+,29393,24278,39887,16633,26432
+,49988,21925,40311,8993,35782
+,22780,27058,5174,3560,20905
+,40396,1039,35227,45292,26605
+,37248,32696,26702,40688,29530
+,31475,22999,16132,20723,38210
+,8718,46967,7858,8173,9942
+,12159,17101,43919,32956,35729
-,4151,0,0,0,0
+,29775,5650,1179,27678,14694
+,31623,49275,14174,38849,1805
+,11033,38439,18333,26413,16605
+,593,24449,29753,6961,39807
+,12448,28344,38871,25601,33755
+,47361,883,10775,15491,10635
+,28938,4482,34242,25585,20674
+,11718,17915,25343,34358,49714
+,22223,22130,40489,30693,37741
+,32425,11732,24095,19231,48771
+,32438,373,46595,23740,25504
+,10121,48038,28522,27167,46029
-,643,0,0,0,0
-,7696,0,0,0,0
+,22226,11993,43968,36479,49274
+,19498,30362,43993,26178,4535
-,8804,0,0,0,0
+,19959,7847,18622,10609,9945
+,8382,44536,6906,6774,25811
+,36836,46794,22687,44939,12161
+,5785,19112,24349,43122,35585
+,16189,44988,29482,866,31573
+,49441,41462,19641,15892,47082
-,2435,0,0,0,0
+,26017,38108,49302,49703,23786
+,20445,41217,27315,11837,10044
+,32777,49505,36947,31371,31750
+,19756,11400,3041,28153,21616
+,22672,27156,704,25731,30240
+,6662,41777,35420,22556,13133
+,8589,3499,14717,48501,39362
-,1515,0,0,0,0
+,35721,48567,29662,33099,20762
+,2310,36458,48286,15217,33720
+,48458,19035,31499,49440,15001
+,23151,2166,42187,42160,47502
+,27028,5990,33576,42070,6051
+,28284,31774,18906,42921,26734
+,26550,48582,49111,3380,10120
+,20709,1069,12213,35184,19672
+,47677,4236,33945,31260,997
+,48035,25865,514,1200,3099
+,34344,7349,4517,29890,30417
+,5916,6027,3355,9670,26469
+,1546,44232,27519,41845,7422
+,1327,24952,28778,5843,40960
-,8048,0,0,0,0
+,26430,7980,10246,10402,18959
+,2921,14767,24119,19576,3308
+,42046,10055,11430,33009,25125
+,8796,23601,4100,37212,42720
-,3902,0,0,0,0
+,42749,13073,43932,12616,45706
+,40714,3341,44152,1585,27526
+,48168,25277,13070,28444,36360
+,44544,34896,25730,9196,25279
+,14559,47906,2428,41794,32488
+,13592,39543,38755,36572,42548
+,48339,11186,22241,47774,20222
+,37426,49931,35741,48004,35685
+,9637,41456,9463,23919,11772
-,2060,0,0,0,0
-,5634,0,0,0,0
+,45619,29332,10234,7817,33136
+,44499,45686,41598,20295,41623
-,2737,0,0,0,0
+,46660,49614,22780,13813,28206
+,21747,28536,41953,19920,23681
+,33353,14778,31224,855,16243
+,22663,35962,3464,26873,45583
+,44924,175,11442,42764,13011
+,44226,13540,38071,30102,46981
+,25501,7926,40466,2454,33602
+,24758,25042,27759,21830,40937
+,3083,10939,32761,14224,38320
+,38935,15136,3218,47926,19967
+,7184,11852,19308,11898,32876
+,48622,31203,12094,29534,26877
+,4815,5442,5723,17539,8832
+,37168,23046,17131,4477,22057
+,10514,12603,21005,15990,39020
+,33134,19564,15814,20543,27167
+,46877,36150,17790,9078,14510
-,526,0,0,0,0
+,46554,27407,37955,16954,13150
+,1232,33699,34797,33734,46541
+,7441,34235,5720,23923,40389
+,43257,3322,48843,39766,15226
+,30136,5880,35200,42404,9140
+,23631,7643,28187,1377,35471
+,48050,35792,26055,42634,29827
+,19126,39415,7729,1085,5136
+,39630,36085,41485,18128,27994
+,10140,17563,9637,46493,35483
+,8168,6992,23874,12703,41579
+,45882,44997,4655,37018,9709
+,25243,16422,10774,45755,48610
+,13856,28840,27276,21714,40618
+,48709,6954,14310,42283,21286
+,19606,36254,17236,34151,23684
+,3916,9675,21744,11076,22301
+,44568,9785,3686,32518,17641
+,8593,12630,45653,18264,22439
+,15932,27567,7028,18977,18206
-,6991,0,0,0,0
+,28619,41475,17733,35494,7542
+,23329,25052,33850,22657,32256
+,21423,38847,37776,10742,45063
+,24269,27465,22054,43425,15722
+,38341,8024,37658,18713,39830
-,9873,0,0,0,0
+,42793,35583,16987,33697,39579
+,12646,8691,14532,35508,46981
+,37162,20185,31823,12058,11104
+,20939,24529,3541,33552,22192
+,27756,15078,35187,36532,26210
+,40924,22485,41198,8329,25693
-,5641,0,0,0,0
+,23244,19494,32490,30769,5582
+,30094,18331,8652,36100,9626
+,19517,39464,41472,6837,27335
+,44787,46893,15389,14743,15393
+,32221,17529,33801,11924,35417
+,22125,27603,40503,37985,35656
+,35615,11498,4776,6522,20493
+,15175,21262,41450,4176,38394
-,6542,0,0,0,0
+,2622,36838,23812,14262,13888
+,48042,28117,38642,39817,19674
-,211,0,0,0,0
+,46081,7168,5512,10211,36710
+,17581,22524,16005,5572,35402
+,33635,4965,40600,25069,33339
+,11634,30391,31280,49887,18407
+,3781,8496,337,19940,7175
+,39742,27601,46606,26645,48362
+,7223,12761,46901,20767,39428
+,3908,11521,23698,10215,15702
+,46857,17829,42981,48970,28450
+,10125,25433,10329,43154,27363
+,36089,25526,16920,19977,49356
+,2283,13679,41659,20152,33339
+,44309,36948,20211,27964,23202
+,18203,18956,16857,40421,12659
+,2072,14992,12766,35768,31802
+,26933,5223,10849,23898,42027
+,46931,1947,1911,28189,19216
+,29812,49224,38080,24151,1119
-,9488,0,0,0,0
+,31201,15098,16966,24770,3940
+,33266,8267,45830,23913,29831
+,19631,3175,27897,23312,36426
+,16283,45415,37119,43412,23746
+,16867,6207,8245,48270,16700
-,8117,0,0,0,0
+,27310,42774,47682,4234,15154
+,34367,17759,2973,15339,20378
+,24927,14314,26989,3144,21846
+,30868,46534,5357,10679,35151
+,17940,44085,27520,17953,27195
+,17449,33095,5223,25015,35149
-,3815,0,0,0,0
+,25742,32854,25421,13934,3907
+,41067,38375,41541,6757,37963
+,44550,39763,28692,39366,23109
-,3513,0,0,0,0
+,14619,7860,14580,28578,21793
-,8336,0,0,0,0
+,49219,23079,11804,16506,12313
+,40861,16189,35232,9332,34732
+,29138,44999,36361,19515,40142
+,7329,17554,31835,31875,35811
+,11360,22360,27420,6179,39810
+,49856,8424,4115,29856,23261
+,47857,20529,30296,21911,11801
+,19512,38577,49123,46302,32030
+,23752,39309,14829,42037,8927
-,7925,0,0,0,0
-,5182,0,0,0,0
-,1683,0,0,0,0
+,25860,8346,215,8750,46351
+,14542,9589,20930,49200,28555
+,43642,25926,23070,48241,33483
+,17220,42108,41471,1713,30719
+,26207,7284,3331,4119,22421
+,1518,35207,23822,2393,5389
+,42627,13324,19645,40627,47656
-,7251,0,0,0,0
-,3521,0,0,0,0
+,5965,15375,39402,36586,33559
+,24127,23655,3362,9984,29419
+,16227,16232,24762,18513,4988
+,17268,16384,46055,765,28063
+,44087,17670,16345,30979,30916
+,1908,1857,7759,27484,20151
+,48576,15825,33687,14063,4359
+,43472,18199,420,22488,45649
+,6561,30126,5732,25645,24661
+,26812,21244,19189,1353,17351
+,41194,28430,41280,1808,31828
-,2881,0,0,0,0
-,3713,0,0,0,0
+,1504,33778,17026,38555,40628
+,37912,24147,25557,23361,6603
+,29906,47634,29571,10414,6866
+,42121,45744,47753,36242,42697
+,44206,42753,47489,1207,48462
+,37169,47918,40726,9260,11137
+,30166,37946,26323,7031,23981
+,8709,33893,5860,34546,31835
+,4980,24642,35868,47714,47374
+,25991,36603,36798,45477,22854
+,20161,20582,40364,43646,36485
+,1505,41390,1483,32602,25985
+,6220,12817,40775,28970,7153
+,1195,27426,32026,25969,45013
+,15324,16697,7156,26297,6102
+,34593,48967,31386,4314,42236
+,12,25565,8157,4828,1217
-,314,0,0,0,0
+,14909,19953,43924,26726,4064
+,29997,38312,37169,41919,33850
+,1561,16957,2369,33162,17301
+,21449,6101,18523,47516,12506
+,42927,41534,39969,16849,16224
+,48702,9939,9910,4881,8637
-,5267,0,0,0,0
+,22000,21940,445,25231,39331
+,22707,30445,8851,17251,30990
-,4137,0,0,0,0
+,4606,45943,38,1169,33236
+,17467,36390,41978,15583,20610
+,39570,18631,38028,14321,26231
+,35649,47698,36947,29569,10615
+,38389,28458,34152,13339,21582
+,19963,19865,29035,11838,24577
+,7799,28522,17512,40403,1185
+,29523,20339,16441,42604,8828
+,42488,25492,18440,18795,39474
+,39882,33685,44118,32586,17066
+,18321,42477,38140,36118,26680
+,10257,44715,21632,6885,1866
+,35837,13880,29295,27637,1056
+,25595,28404,2756,34808,44790
+,48,31996,23750,15924,12932
-,7490,0,0,0,0
+,20254,35986,3410,31962,20270
+,10996,9464,29948,42961,49904
+,42423,27048,13086,32574,12600
+,39220,29226,42250,12969,16826
+,32479,6693,5861,4541,39358
+,45305,28547,26281,37979,42158
+,30685,29663,33746,21289,8607
+,33464,44168,13893,46112,23175
+,21305,22958,3647,9172,25178
+,43301,44832,6056,14665,39190
+,20456,39722,18534,7061,36092
+,11803,11417,49514,40641,44884
+,36962,1129,20654,14870,2935
+,4634,18163,16247,44437,43762
+,3858,7316,22003,39416,25990
+,22143,5539,27558,12778,46248
+,5697,7226,43373,295,48026
+,20543,16520,29296,20733,44270
+,24072,45562,22460,4654,27641
-,7910,0,0,0,0
+,15535,3771,42499,48697,20364
+,14774,29750,5782,22253,23609
+,46268,3607,36182,27494,48480
+,20012,47918,14060,34316,17773
+,17529,48477,48416,33671,44912
+,49719,34228,4854,9046,32784
+,47877,11832,37902,2953,13294
+,3471,1426,14667,1687,14698
+,45781,46255,26658,477,16361
-,3431,0,0,0,0
+,37497,8125,49201,43101,47607
+,40370,22277,36113,9921,19794
+,14333,9645,10024,20365,37193
+,31447,167,21697,8916,41607
+,22764,45115,34365,14121,10573
+,22209,49961,46731,40703,20893
+,43648,49451,43752,28636,2229
+,44408,4263,45125,11851,39603
+,35097,41317,44058,11272,34614
+,5567,44700,39608,47625,8868
+,1187,2146,8012,21375,17666
+,7752,27031,40304,10484,13094
+,39905,12697,18405,14414,23442
+,36306,41627,30282,5206,31084
+,22311,20592,23411,27807,48885
+,23463,34582,37863,41543,48212
+,2557,26878,8154,29397,41756
+,11797,45059,12254,14984,42679
+,17760,45987,31168,11269,35861
+,3560,46704,26539,41095,45011
-,9269,0,0,0,0
+,27399,36037,49074,127,4098
-,3833,0,0,0,0
+,15667,37830,25430,49621,26169
+,4862,33085,17227,1262,38942
+,5385,5906,37954,14274,29512
-,2915,0,0,0,0
+,40393,26041,3325,6373,44334
+,16220,26558,21850,11789,41931
+,49813,9727,14107,11108,47616
+,23315,12797,39806,34331,7879
+,49902,6101,14012,10158,16889
+,15198,9891,31708,27078,9475
+,2633,49399,11097,40861,42623
+,4224,3832,22127,28248,19618
-,2557,0,0,0,0
+,49854,3062,22884,48863,41118
+,3746,34382,10194,16395,13105
+,34651,40577,13679,24213,32973
+,14492,8774,7232,44867,23171
+,37845,33275,38049,23739,23636
+,35913,30965,32597,42156,559
+,31807,33636,29149,37026,26510
-,395,0,0,0,0
+,46076,19389,28508,17000,28702
+,11557,39865,29696,1323,1520
+,36692,48841,12106,48647,13784
+,44450,16703,4574,8046,43769
-,9853,0,0,0,0
+,456,4222,41686,40223,44338
+,6316,2736,2066,26397,15012
+,3408,9659,8861,8682,17984
+,13835,22538,34389,28653,31007
+,10258,11896,14771,31626,3478
-,9920,0,0,0,0
+,31452,30136,34281,28154,45718
-,3467,0,0,0,0
+,9522,9980,28192,11311,25533
+,38423,5073,18266,2101,28960
+,25559,23496,16394,43561,29448
+,12642,22167,42894,11683,10659
+,35609,9438,40798,35015,11805
-,6523,0,0,0,0
+,4063,22020,36335,23598,2941
+,28465,48493,25943,7672,6388
+,7942,48979,34867,39821,1311
+,33065,28837,31474,45994,25619
+,10249,34107,29900,27631,18682
+,8487,23481,1063,13879,4604
+,18966,541,21075,21217,41563
+,4744,44383,26171,33065,2089
+,10978,36208,41007,8046,43422
+,3219,37643,30177,1902,11626
+,26934,16529,36072,4100,40361
+,21436,26339,16444,14890,22571
-,516,0,0,0,0
+,45874,39163,15657,16421,17326
+,47339,8257,30971,43556,33227
+,18690,29050,35519,159,3072
+,48389,7226,5283,1628,7930
+,12989,30047,32036,12964,49013
+,46890,31144,9296,41733,22130
+,35520,35990,17883,48309,10022
+,40408,38260,42146,40209,46481
+,13089,28593,10997,23064,48340
+,39679,13481,28030,33246,7501
+,26434,13562,19536,24428,2827
+,22968,43751,5271,18837,31148
+,34254,9286,1073,1321,32792
+,33901,49235,23177,19565,28826
+,21409,2945,46665,11447,1941
+,34752,27197,39945,9165,23986
+,18830,10646,32837,31784,4420
+,48588,46533,14575,8688,34747
+,45232,9246,49798,3220,34185
-,6981,0,0,0,0
+,22192,18533,33433,40735,9473
+,5395,40473,32240,33643,35908
+,39605,12930,40586,37621,4675
+,26545,34106,37168,205,21526
+,9620,27953,36634,29335,13891
-,3978,0,0,0,0
+,20098,37410,8106,13703,27781
+,43838,33611,9574,46012,47192
+,27788,32399,44296,6513,35462
+,1521,43999,46059,19971,29921
+,13483,8173,44771,25364,20673
+,32059,28593,42752,43622,41159
+,1329,17175,22564,30394,39732
+,2794,41090,19136,35310,44461
-,8534,0,0,0,0
+,14706,27880,41673,12964,39444
+,33292,18259,29482,48091,41666
-,8096,0,0,0,0
+,24225,28441,43581,21812,45339
+,49657,9805,10914,47887,41951
-,9264,0,0,0,0
+,16584,35737,20679,11258,47724
+,35459,2868,19138,33749,8138
+,44324,36774,46672,26425,24928
+,27394,29365,30883,44127,4449
+,35406,25178,24974,33167,26524
+,5237,27452,15499,48553,17268
+,12972,23455,2181,27146,22160
+,41135,31563,785,20539,25393
+,22693,36808,2571,23479,24070
-,1419,0,0,0,0
-,9943,0,0,0,0
+,32260,977,38729,30997,22904
+,46185,37273,34865,10105,41540
+,870,41281,23185,17573,46742
+,37956,8510,35263,35107,1852
+,28542,36924,7781,42992,42651
+,40563,782,47168,19280,18912
+,28834,380,39081,39120,43079
-,957,0,0,0,0
+,48048,11837,11572,40608,4039
+,31809,41132,37534,42984,37599
+,42782,2915,43030,33607,41902
+,16934,8448,23557,45971,43915
+,8529,44648,22266,18416,5990
+,14494,17468,28507,9951,40273
+,23263,49953,40216,48804,7636
+,20057,47127,14309,44443,42458
+,45696,47686,20168,22070,36298
-,7389,0,0,0,0
+,23467,5218,41854,34015,27325
+,6630,48155,21775,21266,21864
+,25065,15926,25024,1550,22155
+,42873,24292,4742,1648,41189
+,7216,42566,1581,34429,48149
+,40600,7540,24619,38235,6461
+,19970,30565,47652,47028,49790
+,14570,7459,29090,36597,45315
+,42006,11468,22849,22370,28636
+,42766,6908,47185,40620,17198
+,37275,34006,13287,33019,18985
+,40367,38648,5278,19993,38550
-,8505,0,0,0,0
-,2842,0,0,0,0
+,49694,16276,9225,48935,14606
+,45636,48246,34254,33166,46204
+,10025,26588,18837,25549,10545
-,636,0,0,0,0
+,29298,5737,3893,44751,26477
+,8635,3780,37021,1955,3944
+,33911,13209,28827,17692,29088
+,45987,11513,15242,32335,22131
-,2088,0,0,0,0
-,4630,0,0,0,0
+,35682,44733,12457,779,10439
+,49747,14049,35684,16590,12581
+,23095,30419,38597,11877,15519
+,18772,34472,41381,37205,40629
+,40172,20908,20920,48787,27298
-,6405,0,0,0,0
+,40644,46122,21300,342,21308
+,16611,34859,4983,38356,42652
+,4599,22923,38076,25,73
+,30112,10643,5618,30073,33412
+,17738,5075,32088,42766,8842
+,36499,14350,939,18235,37633
+,19744,33235,0,28453,49620
+,7136,34203,15589,35711,30414
+,16170,25054,40610,27780,11357
+,17496,49907,6235,27863,24744
+,28236,18061,32009,45059,42321
-,4307,0,0,0,0
+,19141,33852,32658,18031,36797
+,21821,20272,10532,9882,46089
+,36619,38016,20878,34058,7404
+,49089,995,38095,26879,37827
+,48838,1545,18813,12705,47883
+,42900,24524,42011,11496,48709
+,16857,39193,32752,8962,12478
