OP,A1,A2,A3,A4,A5 
+,42433,680,6042,14273,30207
+,15780,18230,27022,48310,24984
+,30986,43108,20661,21511,37071
+,33576,36255,4422,31929,4933
+,17598,48528,35215,19100,13825
+,16455,49649,3148,6003,4596
+,47385,13011,16145,18996,35312
+,45532,37831,8177,33072,639
+,4063,40779,15121,37954,21945
+,4193,12245,31096,34341,11691
+,46081,27240,22807,29406,34694
+,294,48165,2478,39566,11991
+,23988,24176,43619,21584,35027
+,29132,36068,13618,28003,28978
+,32107,5829,35641,36727,36373
+,11983,44503,38723,978,43986
+,13160,22752,1050,15105,42175
+,34659,37164,14136,20409,36451
+,34893,17551,12179,49232,36015
+,43299,30083,541,37281,23122
+,25317,18546,15603,6540,45927
+,8256,4835,47482,7551,20303
+,20497,46115,47027,16761,6714
+,24542,46160,47936,33143,45061
+,25742,17881,31187,21418,12353
+,4102,43036,8041,9164,15788
+,39051,26091,21853,15195,32856
+,39933,288,10659,27676,32460
+,17929,30519,14914,12196,10399
+,6723,28871,30594,18753,17278
+,39541,16322,13908,37708,32135
+,2310,5561,23200,33320,39054
+,45482,15955,10203,22980,20740
+,19029,1770,37094,14525,5860
+,43101,29012,2815,41427,18330
+,28455,19791,30341,38018,26638
+,5105,31945,37502,31275,41316
+,27638,38520,10528,32060,421
+,17946,39067,6900,23085,47324
+,9915,23260,48033,46668,20667
+,41890,28463,10780,293,19238
+,24036,17100,21396,1068,15215
+,29927,1594,3548,38274,9894
+,19755,23174,10799,8799,4963
+,13525,8609,27788,29572,17672
+,26815,44755,42867,45178,29539
+,5520,32878,34045,47569,37932
+,27919,6713,44434,25647,43015
+,15328,14519,4535,5356,39511
+,1635,19317,29030,17385,7334
+,47172,24534,25755,12309,48904
+,13149,876,30719,37030,37180
+,49129,2232,46796,12360,18149
+,28220,48588,12295,40024,42457
+,37900,16883,35656,1293,48350
+,23053,29521,26794,42125,7097
+,17999,17972,13264,26314,44189
+,14890,3491,279,12042,3661
+,21652,3662,718,21169,26245
+,4484,38920,5477,16320,20714
+,33958,40976,13723,33320,47588
+,7490,32420,16894,33214,44210
+,416,24483,3610,45470,26876
+,10522,27840,7921,15240,4795
+,30342,12898,10764,24156,6226
+,39474,42378,41835,13044,21824
+,12011,13534,48174,18122,2680
+,20668,99,47070,49898,14195
+,49434,8764,5240,8637,35593
+,33990,27897,27688,29390,46338
+,23402,21048,3992,21090,21252
+,710,28528,31743,35327,40584
+,1111,6763,24963,49706,48023
+,33689,8648,25229,30309,7310
+,30956,49328,2759,494,15002
+,35515,10202,44196,1412,24220
+,16981,20948,42696,20671,20934
+,21474,14704,509,12776,40796
+,17737,14777,2960,37653,16161
+,24649,18163,34187,10373,39684
+,13033,24714,24310,47834,48777
+,15300,30932,19033,10181,16277
+,14269,10728,10029,31426,35212
+,49770,3406,36783,47922,42814
+,28957,47267,4026,31819,22090
+,30044,37148,11845,18976,11588
+,2957,6744,41732,1776,38370
+,1231,38164,38409,19833,45926
+,46999,5649,37286,15765,42503
+,29276,21740,7518,10474,31949
-,562,0,0,0,0
+,38252,47618,41830,41816,12911
+,24323,38448,711,11223,23749
+,20618,13395,3995,8689,117
+,7255,16038,5211,41409,12315
+,35635,48129,40862,3265,14891
+,2881,40959,2171,34879,38921
+,3503,15700,29525,10814,2310
+,44115,15633,31055,21967,16871
+,19716,32753,19184,37246,21763
+,16132,12727,15294,4277,12520
+,27762,26666,48174,7994,48962
+,3076,33130,38510,46604,22848
+,6791,4899,4108,46234,25451
+,3970,24466,18217,28481,25510
+,13117,42101,15461,49016,4710
+,6913,13684,23460,33667,22128
+,39946,44948,40526,29060,29849
+,1939,35529,21259,5003,9448
+,27857,10975,12406,23958,20503
+,19283,42924,10384,24512,47990
+,40300,28705,38144,23885,7154
+,15865,12299,48186,31631,49390
+,19914,25074,4945,23834,22671
+,38419,15539,17065,47871,23271
+,49542,38303,11905,42412,14948
+,35820,9161,22213,31500,23514
+,40312,42064,6544,27136,3562
+,22901,40930,34082,7826,12363
+,5348,15516,7926,22495,32712
+,21179,49760,48138,24245,16747
+,40289,14736,7237,37256,35952
+,17845,32065,39286,15539,17263
+,46212,43042,44791,45570,8120
+,35684,23283,30117,35591,28385
+,29623,44997,19181,25577,7923
+,47688,37350,13661,32408,19348
+,661,32629,36941,45842,42393
+,43362,37653,2126,22519,10529
+,26157,42641,30316,34006,40402
+,23771,8001,3262,32569,37249
+,6323,49217,46117,36926,34014
+,47080,32269,21033,28401,26010
+,13782,42908,17744,18100,35761
+,41248,10019,9401,12154,33897
+,5686,44565,16192,34480,22861
+,15470,22466,21012,32289,38952
+,37890,29338,3500,20376,18985
+,44713,47490,40718,15805,47876
+,42669,21326,36056,11588,2419
+,24651,16706,19784,42556,48671
+,37102,23701,10120,24504,10027
+,14438,4498,37302,20383,16101
+,13348,42874,32522,45113,7381
+,45375,41615,1666,6485,13566
+,38143,28617,20763,5647,11165
+,42023,25617,4839,48850,3457
+,41694,17426,30115,32766,46352
+,20376,9017,31490,22225,36907
+,19657,41746,47198,47097,37075
+,9284,9641,27581,7165,755
+,24097,41452,7031,42931,30152
+,35555,38971,4057,34856,17250
+,35723,5554,25816,22667,30964
+,47396,45409,37577,1519,5245
-,585,0,0,0,0
+,14519,8102,2615,8067,22824
-,501,0,0,0,0
+,10487,2842,19279,47998,24945
+,34968,39073,10658,31506,29376
+,22930,33910,7545,6956,29288
+,11656,28707,31729,11994,46711
+,49997,36244,41014,39214,20520
+,35203,36963,34482,27589,45364
+,15445,24595,17532,5989,11895
+,23693,2150,37762,11135,33095
+,8932,21484,43776,35306,32071
+,26964,20216,13568,30283,46911
+,5435,41300,24526,24442,17116
+,39466,17913,44332,48256,2567
+,6185,47736,49554,36508,16044
+,1917,49544,6407,27540,36957
+,1721,7894,16169,16957,45981
+,23845,24270,4205,1157,25228
+,11984,3867,6571,22204,20086
+,35589,8862,47909,25290,8172
+,45094,39674,35729,43130,41872
+,17833,8316,46765,5027,34558
+,15584,16602,1543,39806,32103
+,8333,32261,42225,35355,19045
+,15087,919,17076,47108,47954
+,22009,18146,24014,40267,3908
+,9529,40459,32770,18998,19038
+,5895,19222,2355,19736,12354
+,9643,36865,7825,32625,21617
+,1399,42394,49694,29316,29985
+,49473,18037,44559,25176,40663
+,41112,34502,24028,46081,17257
+,39111,38826,36930,49811,19018
+,30401,21086,35116,30236,33036
+,42103,34320,25816,38078,6416
+,11672,43377,5453,28834,37968
+,3475,6626,1915,8046,3029
+,42998,29606,49376,49128,18314
+,16087,36501,9016,27464,3003
+,36196,12069,1033,22035,13023
+,9121,14013,6230,35065,23338
+,8063,47871,49123,43510,22463
+,49552,39157,27916,17958,5631
+,22841,8797,45371,8588,8176
+,36941,39030,16463,39326,41810
+,45759,30115,25485,43170,23913
+,42545,40615,40597,47229,41036
+,48439,48073,42876,48895,18131
+,11397,34555,19760,31652,14693
+,21459,23374,7729,42712,7179
+,12858,38305,1844,32184,30274
+,22620,17504,31361,19583,27386
+,10731,14613,35035,43281,21164
+,45088,2603,30304,1390,35923
+,10901,42801,9134,5363,36561
+,36107,3368,31612,10148,30542
+,37411,10579,1239,4958,9479
+,1907,37198,41305,27732,7236
+,23867,30922,30411,22591,14570
+,42505,7345,9720,4575,34545
+,47773,37061,23552,19229,3693
+,5968,33817,45518,38773,48705
+,18376,47062,40538,14398,6420
+,38760,41469,7391,29027,16838
+,33630,27698,36527,26653,5264
+,9250,38719,14102,16641,18282
+,7793,26340,29099,39231,28513
+,48866,46433,8407,39843,49468
+,4633,7915,11578,41688,32758
+,21643,7312,24653,20536,34017
+,3213,19432,23807,11909,27094
+,5976,21828,28103,10010,36152
+,4358,10709,43802,28835,21289
+,19524,6758,32275,27063,11645
+,34973,44659,11719,17974,4977
+,29662,21812,32454,44204,24977
+,36669,24661,29393,3553,1148
+,23419,27284,1878,15863,31564
+,8727,24942,26718,7787,19512
+,33542,62,45310,18936,38611
+,718,36776,43703,26025,11585
+,2696,10296,38870,8780,31418
+,6060,36166,11621,49056,23748
+,40113,23603,27860,31548,2733
+,40427,49121,46895,28938,38923
+,4212,14907,41360,45668,25280
+,35795,44728,42550,25603,8871
-,502,0,0,0,0
+,42741,19897,20448,7129,35295
+,12431,19271,8486,38167,49327
+,13468,4392,49920,23258,1089
+,47403,23532,29535,49299,33734
-,840,0,0,0,0
+,33830,15963,33975,29917,45449
+,22476,7564,15917,5881,44322
+,6464,12687,16375,38467,24413
+,1145,15967,40392,26444,45757
+,30782,22365,20832,28013,40925
+,17499,28394,8018,10262,30540
+,26743,48699,4536,39154,3936
+,21196,14230,27181,21872,9093
+,26054,31901,16520,32287,45122
+,13866,9982,335,48296,3807
+,12415,30851,28509,14181,33964
+,47365,47330,27335,39027,25713
+,40962,23560,27740,45537,26433
+,3323,7851,12127,2548,18862
+,32439,16633,19269,27301,23694
+,19398,49109,42255,43899,8569
+,43817,13955,8066,32218,5845
+,37339,2693,16294,43571,40398
+,12184,12782,22712,41823,42079
+,47857,17443,29331,37853,29712
+,9950,5804,23535,9374,10119
+,33486,8763,22663,12858,28168
+,6990,23753,22905,34900,25251
+,45434,17173,19281,26528,15433
-,32,0,0,0,0
+,28323,13417,23954,3875,13044
+,16353,44078,43093,32965,38272
+,26577,14223,41764,44471,24196
+,5111,26391,38876,4912,20276
+,39022,9381,21876,8229,13339
+,49403,1652,28572,34669,21007
+,45983,49680,21277,36589,16502
+,43555,37561,40260,36615,40282
+,16537,17999,4817,22451,2927
+,20325,22256,8689,11757,18563
+,23012,11230,558,3620,35807
+,24335,43487,34741,30781,7625
+,8470,38871,18861,41937,38138
+,47491,19171,33005,45519,22040
+,11244,8980,30243,33441,39365
+,22652,14077,34981,3234,6130
+,5710,37139,27917,23840,44331
+,37421,46138,33459,37478,1101
+,21188,42647,20079,890,36414
+,8742,16311,6158,42143,2178
+,10636,22570,3776,9352,47842
+,46304,34351,43685,35105,311
+,23462,33664,12727,14257,21501
+,39240,42764,3441,38046,48047
+,38763,10328,17205,11807,3044
+,276,10047,16179,31823,21817
+,48539,9543,4648,5825,18705
+,41146,26811,21550,5294,42901
+,29937,20184,47104,42876,11881
+,29760,2636,22926,12125,20380
+,44114,38292,12830,40861,25620
+,28554,23134,1365,43890,48271
+,23185,29907,15205,19319,18543
+,19210,8599,20177,33076,41477
+,10924,16940,699,24872,48195
+,33514,34066,35597,5961,19097
+,47070,40024,37307,24409,1803
+,32798,47997,19042,19811,1628
+,34689,16963,18854,12148,4430
+,33040,598,43978,2885,34722
+,47888,30888,29760,5529,24246
+,3113,43765,10064,8860,48292
+,6803,8690,17671,20707,3738
+,25514,10251,25747,27136,18571
+,36548,49905,5585,34755,1499
+,2396,16566,40705,14472,11418
+,49694,48457,46711,40485,18769
+,1576,40746,18554,38609,45665
+,14100,9206,18834,49050,2323
+,28680,34809,6161,33315,30368
+,13108,46726,2108,47192,3779
+,38527,27087,9548,42649,16746
+,45641,42231,21014,46242,29369
+,32353,20670,32626,37920,18170
+,14826,47326,12154,31585,15374
+,22670,10676,49641,47908,37604
+,1819,24356,903,24161,5986
-,160,0,0,0,0
+,31156,9747,13528,33161,4441
+,7819,31391,604,30318,49430
+,24299,14832,15670,47589,24861
+,46063,11889,9145,175,47151
+,32383,12093,44104,44181,12871
+,15585,45468,43192,2208,20351
+,335,34391,6217,21307,46951
+,2972,48586,35616,3057,1397
+,47747,236,31959,13252,10461
+,46851,21285,10136,35774,12764
+,26153,16255,49291,15686,41297
+,24863,4703,24391,3494,30839
+,38399,15384,29985,10188,18714
+,8369,23365,12319,1981,38655
+,11403,18788,11046,45839,10056
+,13251,25377,14554,16978,14722
+,39388,24839,21291,41110,33256
+,33650,10567,22656,33829,10246
+,39157,46141,38547,34729,7343
+,1924,11356,25910,27859,991
+,25803,15004,1602,23845,17336
+,33890,25251,46207,3754,38377
+,42597,49130,29282,36518,21446
+,23887,8605,21187,13695,5854
+,29969,15563,44199,28267,36734
+,30755,46701,170,26971,38841
+,6163,38967,21290,30032,8911
+,13134,4617,6836,23076,30988
+,22852,6662,27117,1437,42476
+,38434,27052,24428,29627,33471
+,41283,16862,31937,247,12780
+,5679,49633,9379,28897,42724
+,43252,8338,47342,5074,21800
+,36559,27226,36938,39250,2032
+,14129,29418,356,758,22362
+,17864,11635,43549,25293,36983
+,35683,37479,13947,41058,3856
+,39040,27569,39069,22562,26700
+,19697,34947,34929,46858,22745
+,46453,38671,31752,15937,7034
+,31739,36642,28153,24465,11413
+,47154,39963,24904,5483,45615
+,43901,1212,29707,14681,27142
+,47031,34649,33228,45580,37490
+,4468,31875,10129,40143,41660
+,27952,38959,5881,44322,8963
+,31347,22690,12305,401,32124
+,48974,39660,45843,47283,37307
+,7015,11767,16275,9502,29587
+,5659,3257,12368,37183,9505
+,7260,7211,12952,36652,10093
+,32064,17569,21083,2361,15786
+,14318,28743,5287,37750,25747
+,10430,37444,32237,30747,6786
+,35446,30067,14719,47080,9528
+,38322,9484,28898,8605,31847
+,35366,39317,909,15092,46579
+,15987,28573,5704,16129,39278
+,14973,1507,10454,1343,31575
+,48527,29189,27944,48517,14564
+,47611,20514,42142,1754,36364
+,29141,4234,13416,24504,5653
+,11092,25419,43250,14513,38534
+,42411,21661,10025,46265,1475
+,38865,19286,39707,33582,36849
+,26638,2338,31971,21060,5231
+,15329,43654,25670,5149,26595
+,43157,20686,47174,45718,42537
+,27425,43939,12649,33384,33223
+,48190,25169,45322,21328,8384
+,12100,11230,1844,46126,31520
+,41724,10333,13028,6175,5382
+,15572,37767,43296,12499,6206
+,12420,25140,46931,7740,46167
+,24633,8568,47497,6699,29793
+,31306,929,6544,25895,43443
+,45058,18612,48959,21643,9680
+,35367,8487,17967,34334,37042
+,42735,1933,29792,38470,9995
+,31357,39060,26236,28830,21669
+,23236,40590,29857,4937,42176
+,39280,44434,127,35380,41309
+,37767,6970,23817,31455,22435
+,11224,36045,38266,24704,43780
+,16194,6533,49957,42084,13236
+,34929,12235,24818,38201,14209
+,38276,2294,20495,11160,48034
+,1503,43723,13156,36473,2441
+,38897,25459,20878,40886,10190
+,43165,13680,38518,31503,8786
+,42116,28036,47756,8821,44277
+,41408,21251,33640,24265,4707
+,18829,10819,31342,27229,3151
+,612,33023,2273,48964,44427
+,12647,40236,13448,39543,32424
+,30536,17098,45280,48249,33184
+,39718,41926,7037,7887,43155
+,34716,6844,48810,38254,18182
+,355,45237,877,8252,6310
+,23709,24224,26695,42991,11944
+,15421,47756,28185,26121,24415
+,40016,762,34097,19248,45426
+,1469,6998,45441,32252,32486
+,25866,29827,2173,43885,21428
+,1623,13153,22746,27724,32282
+,39795,9889,41114,47053,16488
+,26941,21605,18964,23727,29841
+,47492,47982,1024,1110,46988
+,37001,19172,16655,4369,26364
+,35321,37225,38789,5803,15256
+,17264,16508,11389,9790,9958
+,8706,38223,31595,37804,19008
+,20673,49082,41462,22991,24206
+,13384,6586,28064,13863,38081
+,8504,38969,34010,18923,42173
+,9375,5798,19548,25958,44067
+,1034,44292,3011,16961,19220
+,43577,7869,11143,6682,23508
+,30181,43236,27357,30824,48709
+,3249,4957,37751,34117,1951
+,23474,40517,47217,29767,37197
+,1585,29447,49094,4792,44702
+,33161,22110,18323,29294,2426
+,1935,18839,6880,8072,33087
+,21920,20463,33092,18698,12455
+,2807,10843,34736,31351,1551
+,37402,32822,38708,22924,12914
+,21500,27271,37189,25426,38648
+,35977,26492,45545,30113,8092
+,35448,2797,27360,44165,24116
+,47430,41786,45253,19870,30134
+,8405,22822,19995,3169,49067
+,24548,48821,6131,38925,7702
+,33396,1291,20684,28445,38436
+,23837,32506,17547,44372,32500
+,44925,36927,36913,38498,46681
+,16202,47246,12708,49143,19902
+,5576,33616,38647,18705,36438
+,16530,27750,4992,46041,26326
+,12765,1860,14057,27578,26902
+,49870,27774,2115,45400,44975
+,8630,28020,19029,44911,32738
+,31278,10021,27421,6795,13206
+,7499,13693,25758,34674,29939
+,21798,40038,27101,20891,424
+,3246,40695,11483,16533,41158
+,11793,14230,17245,11658,48077
+,24494,2013,6735,17591,47997
+,47907,40242,49359,40111,42567
+,36798,29767,17322,8090,44121
+,28532,15067,46257,25860,23237
+,16811,2457,20954,31743,4740
+,36045,29289,33844,26194,10904
+,38857,3866,22453,17398,9703
+,11829,9091,2173,4117,7685
+,40533,35277,48830,20992,30281
+,47438,33907,38914,36009,28982
+,21401,37970,2004,9727,33296
+,15747,28951,36984,22034,49496
+,36387,7854,18160,37427,35372
+,2143,36503,12792,43591,11346
+,8497,44599,40247,45537,25332
+,4959,30063,18162,40402,36077
+,35512,1095,43262,42051,26095
+,49878,29217,43904,6413,25459
+,30393,10955,14040,4742,15959
+,24913,6077,12352,38975,20787
+,21540,15627,2206,35962,6395
+,16454,6985,48838,1765,28914
+,17190,42542,1081,6825,29255
+,46895,23223,21461,19788,31265
+,32669,22527,19124,21231,9006
+,25270,13765,44429,5953,8101
+,10952,1948,31776,19766,34443
+,23522,5075,39915,27655,22293
+,23564,25276,47205,15069,2721
+,20782,36327,4242,4424,21476
+,39537,32057,23892,42491,27012
+,49743,20382,22021,31075,2313
+,42007,11720,15986,9585,11276
+,47858,47139,3958,27821,35166
+,215,904,41308,48307,5988
+,23672,798,45450,15853,41095
+,21087,17951,45374,1392,14449
+,32258,36227,19749,49088,16607
+,10308,34955,14699,45032,6891
+,1709,18103,16664,32071,45868
+,25569,27653,4499,46280,24231
+,41774,48554,44580,32321,30592
+,35035,41580,29835,20599,35705
+,2317,16754,37630,5047,43418
+,44500,5228,42630,32980,13191
+,44416,34354,29799,49307,38151
+,45219,17502,47038,23341,29849
+,33951,3754,31051,11848,24616
+,4179,44539,15547,17796,41688
+,14360,17788,31273,47008,31955
+,36356,33016,44257,40943,28475
+,8906,46933,22029,33686,22565
-,611,0,0,0,0
+,19206,44298,16899,9741,8183
+,38785,48803,42497,47167,31634
+,7334,13034,46233,4041,22822
+,35604,40670,37531,41736,11736
+,39378,2832,17304,15725,39950
+,40675,49735,9518,11386,32493
+,14914,15927,32105,41807,34874
+,41086,47444,23388,16371,28225
+,30803,13222,7013,17691,23250
+,134,21425,15110,42454,17379
+,8816,35301,4810,13425,44845
+,16400,37397,22048,15251,26545
+,47370,13484,7046,1482,10793
+,49104,13241,11734,44473,46589
+,42906,41098,46354,3176,15429
+,7311,22689,1853,25414,8754
+,4968,49308,38170,2345,43889
+,47535,29749,34541,46531,17387
+,3542,43924,11158,35315,20540
