OP,A1,A2,A3,A4,A5 
+,1521,15037,7801,19355,10164
+,3882,1057,6343,11418,17733
+,12108,11565,10372,8754,9213
+,11993,6465,13704,7893,10163
+,215,2698,4822,13896,8351
+,9771,18583,1264,412,18581
+,1878,16643,10370,16248,322
+,834,18288,5755,15628,7325
+,16587,2011,18324,2252,14000
+,17245,12395,6923,19825,16637
+,13057,1630,4542,19190,800
+,5878,7977,16468,26,7488
+,1375,16273,2281,19555,18108
+,13084,6820,15696,14981,15022
+,12180,12368,940,6671,5863
+,10902,18425,12038,14515,2202
+,5954,11358,1472,18536,12108
+,10203,11213,10848,7196,18109
+,10527,12390,6788,10342,15498
+,12543,10779,9494,1468,2563
+,182,9509,14789,5243,14334
+,16664,15367,16386,6000,3173
+,1994,7686,19381,15425,19889
+,2475,2090,17764,13418,7411
+,11419,14376,12848,17169,7986
+,19717,2133,9542,1244,15012
+,16829,2836,9424,6315,586
+,5118,19935,16827,4827,634
+,6305,10545,17830,4793,11455
+,7240,16757,8687,16660,15613
+,9404,9150,2445,18198,8030
+,7147,15211,3286,13651,12398
+,10457,19637,15306,16330,8808
+,16461,13380,18624,2070,11327
+,14873,5457,19681,4552,14881
+,6857,2589,1942,19142,12426
+,15698,11057,16331,17639,18123
+,341,14031,17092,4883,11772
+,12434,477,14411,2210,9385
+,56,8623,16380,16733,19644
+,14677,12524,11009,5299,13240
+,5177,5852,15286,9762,11528
+,9180,19596,13626,4187,11638
+,9549,8511,4169,19440,7919
+,12286,16863,8058,13423,15363
+,9568,18299,13184,12591,17719
+,5409,558,12231,6570,12757
+,5993,10238,3650,2251,8437
+,5299,4049,13773,10009,2401
+,12858,2082,15504,1162,10143
+,3591,12334,16010,9281,13646
+,9349,3963,9207,2028,10210
+,18393,1035,4255,12416,4439
+,374,8358,8329,16005,8256
+,1069,19544,1226,17902,2708
+,15153,5899,17487,7819,16712
+,4599,11953,12871,15775,19952
+,17084,11390,5298,2661,11227
+,18229,10147,10476,14286,3750
+,19081,11882,1393,12501,4429
+,10695,3272,10682,17971,6562
+,1273,5674,17800,12803,13609
+,10448,8854,14740,14784,19460
+,7772,5760,5626,16456,18656
+,4516,15541,8824,4734,4017
+,11817,16739,16681,15421,4527
+,7297,18400,17127,6582,8107
+,14898,719,6576,12562,17260
+,3096,10889,11319,13991,6671
+,7833,14533,10749,15090,6966
+,12229,14246,2081,8651,7243
+,4990,6223,11164,17729,418
+,14528,7847,7653,13264,1925
+,9279,3087,19506,17206,6951
+,1146,7563,16522,3664,5911
+,14123,13356,19915,12704,7864
+,17295,2936,5081,877,502
+,9432,18191,5225,767,1410
+,15,6719,16463,17624,4748
+,10601,19799,11902,10597,10578
+,10881,7169,4088,18156,13092
+,17446,954,7727,17668,9607
+,5421,13749,18000,12879,8109
+,18109,9259,18040,4651,8492
+,980,18480,1247,15216,4394
+,10736,18322,7301,14702,12567
+,16517,19395,12820,11953,16254
+,4524,11829,3898,2541,1868
+,10772,1726,14377,7812,8653
+,6098,15204,8191,14338,9275
+,6567,12640,18951,19891,12745
+,3582,9821,5962,1261,5644
+,11579,4390,8929,6517,9593
+,16492,16472,18268,8763,15830
+,6131,2481,19768,2965,12257
+,1846,17043,4455,495,16028
+,12928,5294,4833,4371,9945
+,19329,4338,18130,1006,15492
+,2501,16003,9167,7106,1680
+,7003,14673,5430,2244,1413
+,13328,5730,2796,17480,19416
+,8734,11483,7073,2540,4212
+,15951,1991,9155,11097,4154
+,9288,228,14772,12698,8309
+,3895,13118,14686,7698,16850
+,16802,7584,11601,9315,19864
+,17112,10528,16987,16804,13019
+,17001,11665,18138,3055,14872
+,12479,10172,8228,2521,4658
+,12233,5722,3656,13142,5546
+,11114,15872,2952,5515,252
+,3897,13436,4891,18728,2969
+,17272,13722,1304,13957,6662
+,7775,2190,17043,3235,7468
+,8505,809,10399,2897,5272
+,16070,10339,9656,13039,17468
+,4351,2238,1843,3581,15860
+,9316,14229,18589,3877,6623
+,9386,2150,2194,16280,17195
+,3901,10444,18136,16600,18983
+,6440,4726,7699,12745,12465
+,17896,6997,10065,5778,11922
+,14926,16447,9235,2093,8685
+,9980,2340,8690,2673,10214
+,13938,19062,4103,15429,14530
+,2400,9564,15702,1679,14657
+,18891,19699,1584,5338,14312
+,14273,1828,19303,4273,2573
+,5916,17718,11483,3697,15866
+,292,12887,14974,5942,14793
+,3298,16570,5487,13324,17250
+,12799,10218,10729,19788,2439
+,1783,13442,4267,19229,14903
+,4676,11165,9089,9546,16343
+,12986,10416,7863,7347,1924
+,8644,707,12361,2487,16833
+,11703,3066,7133,11115,9641
+,9071,4465,1016,9704,11654
+,622,7280,13929,1417,16930
+,1144,11123,14369,8468,7276
+,16826,12742,16876,9851,10946
+,4521,5569,133,17675,2935
+,7596,9920,19717,7620,14980
+,17311,7935,9141,1071,518
+,2863,11395,5565,15851,1042
+,4142,7678,4986,1337,8563
+,12405,285,6996,6377,14310
+,18166,2856,17365,8296,11925
+,8657,13255,11773,17771,10108
+,16429,10384,6718,10143,7046
+,4486,16377,17367,19893,13679
+,11064,457,8165,9159,8577
+,19387,4791,11685,17858,7687
+,14808,9625,1754,15444,12634
+,8409,17976,118,15375,8887
+,3042,7246,17579,2190,16419
+,9086,5390,838,17868,2075
+,6482,228,18958,17129,5216
+,15633,8474,17480,11668,2823
+,4459,2756,10033,13554,15351
+,18420,9063,637,13641,8602
+,2706,16667,16334,10073,13756
+,1840,11778,15215,971,9039
+,3942,13792,5551,12394,2119
+,6627,2466,7030,15046,1826
+,12944,518,10671,11238,14802
+,13602,17234,7234,8731,5282
+,10485,12670,3093,12634,8859
+,16651,15470,18268,12186,19712
+,4496,13390,15064,2101,10414
+,10368,16214,3830,10880,18241
+,12948,16458,649,11234,184
+,6008,6672,832,1291,11767
+,5730,3805,11597,15624,11161
+,1866,19332,11247,4933,8021
+,8090,16577,6721,1902,1582
+,9188,16969,7895,6895,11412
+,4626,12686,5201,13655,18596
+,1800,16517,5930,4330,13492
+,2051,4299,19950,16933,19371
+,2087,3010,1229,4003,14835
+,9197,9351,19977,8530,5623
+,8364,8816,11012,10973,15034
+,10484,9646,13493,14779,10667
+,6519,3140,238,16750,1137
+,16891,18913,16478,4656,13306
+,4851,13918,16579,3541,9467
+,1127,17105,2872,10166,5002
+,3796,5179,5384,15713,9455
+,11728,17753,16079,11179,5351
+,16101,15279,10581,380,6539
+,16677,11198,19129,10976,15396
+,3374,7767,13482,822,2993
+,17911,19785,15842,2524,4621
+,11593,13173,12599,11165,11355
+,6884,16499,14686,12495,9252
+,19622,15187,450,15072,5108
+,8783,6160,9206,14086,15906
+,11359,17692,17435,14667,10581
+,9310,1062,18895,11514,16289
+,16345,15378,2982,6132,16657
+,5412,10996,8243,12316,2009
+,18318,8718,1842,692,14985
+,11846,563,18954,19398,9152
+,8047,9507,5017,14684,14616
+,19190,6206,3226,1932,15433
+,8176,9501,5744,14155,19839
+,10422,3038,3971,15317,9234
+,9592,9589,11113,16084,19579
+,14437,2576,12745,18315,2768
+,4801,5418,18449,19513,6546
+,10434,7676,18015,4624,12666
+,6693,19452,11622,3507,1761
+,7299,1245,4260,3277,15584
+,14606,7979,19709,4908,800
+,13443,6154,782,4542,121
+,17956,13706,1126,6051,17104
+,17978,14751,18729,17756,18042
+,7502,8949,2734,3292,3910
+,7536,10591,2038,5081,14394
+,14235,9014,14262,19711,3234
+,12682,18260,12446,14386,7620
+,3024,14146,18248,14865,5700
+,7300,17058,15850,1728,3461
+,13631,7833,11853,16832,11885
+,7683,13516,7704,4496,9413
+,11611,6005,10849,1428,16313
+,8214,9788,8141,12587,17678
+,5639,2470,1438,19135,6817
+,7469,15649,12104,16232,18178
+,8913,17256,19413,16872,5144
+,3751,9858,4076,18606,619
+,966,13055,12432,2364,18021
+,16913,13197,3911,15749,18350
+,896,11626,7467,11304,19671
+,4391,16454,15593,3730,9069
+,6257,4213,9182,14894,1364
+,14735,13819,6233,2875,8953
+,14410,1813,7024,17993,19749
+,8227,12900,5660,10696,18243
+,7721,16160,4651,9482,8332
+,12373,2423,2770,3762,9017
+,15664,18418,6370,443,10693
+,5312,9126,14553,12530,16489
+,6212,17276,7361,16621,6238
+,15169,3545,4592,10997,945
+,14045,1330,19488,17483,10727
+,16681,9509,8418,16413,8214
+,19882,3604,2847,6725,7151
+,6891,1610,5981,5665,5582
+,6944,14993,17510,1284,12284
+,17310,13996,18200,9654,7993
+,6477,5234,12528,15525,8835
+,7853,12828,139,15631,3678
+,3650,12246,1856,8568,9230
+,14613,18329,13145,11851,14136
+,15825,8473,1813,13532,12578
+,15125,14296,13176,3104,854
+,10191,14769,17805,353,6320
+,8265,10816,16970,13085,19903
+,900,15075,17669,421,6374
+,235,7805,4039,14289,13329
+,9946,10812,965,9095,17457
+,10406,3112,12687,6244,6405
+,162,3048,3717,12748,19983
+,13465,915,3470,6644,7050
+,5706,17807,8697,15703,6031
+,11739,13507,15459,11674,3067
+,1765,3880,11544,16926,14073
+,17893,12500,2392,5478,15451
+,2624,714,5795,5269,4485
+,9398,6775,6487,6893,18672
+,3362,13087,4572,6012,740
+,16739,6500,1172,17607,8213
+,9947,3199,5568,7829,8872
+,17771,14354,8113,9263,16564
+,16398,6855,18946,15687,5952
+,730,2848,11032,9715,17897
+,5400,3013,15015,14497,1964
+,19602,7322,12976,17696,17200
+,4504,11616,8382,15855,11291
+,4585,14907,2140,6640,3787
+,13413,19051,7780,2005,17729
+,1355,15475,5100,19729,4803
+,16000,5972,1677,6948,11963
+,3214,7145,10836,15836,9060
+,5791,4382,3508,3194,3759
+,3121,11012,14315,16223,6386
+,10314,15097,10739,12936,1377
+,3985,11700,9960,12857,14207
+,6733,18356,3028,10377,868
+,3183,11058,8338,10117,8619
+,11595,6284,7605,4586,3564
+,1230,5919,6420,36,9397
+,18391,14331,6764,19997,4051
+,18051,14524,18122,17381,17793
+,3972,9741,15649,18970,8409
+,3652,9906,14860,17789,11828
+,7591,13121,2137,735,7784
+,13100,1438,10211,19201,6861
+,7962,4365,5295,18006,14151
+,10107,6967,4250,13826,13614
+,11394,8149,10494,5436,12824
+,12399,19545,11388,10933,2584
+,12546,15049,19603,12568,4105
+,16310,7733,15692,4460,4594
+,161,17342,898,3295,10959
+,9778,8087,15916,14612,15730
+,6061,12399,15393,13595,6943
+,16177,2839,3162,1352,19781
+,15817,3522,8160,8806,4752
+,2744,5371,17896,2066,13669
+,4,12537,17917,13248,13627
+,5137,5170,17801,15840,4521
+,2994,11274,6335,17040,18866
+,6479,2514,4103,13624,17092
+,1617,9419,4219,16193,14173
+,1995,7111,14613,10878,8057
+,13912,15570,547,9315,8335
+,12612,18725,4573,12867,10093
+,1439,1250,17861,17418,13858
+,14207,881,17757,17085,13983
+,11038,15886,16108,18245,12768
+,14467,11120,14585,15346,885
+,10124,12856,17674,1163,12377
+,12845,11418,15643,4571,18000
+,5887,18327,17659,19507,15263
+,14101,7477,5027,19520,12934
+,14317,3840,1898,2485,3029
+,7360,900,604,13383,12135
+,2726,1439,6514,6210,15411
+,5901,18833,12996,253,8877
+,15692,3914,6412,10902,1372
+,3123,17041,3881,17008,19447
+,14162,13502,5145,11602,4048
+,12876,17810,686,15492,5031
+,16787,1244,13031,12642,5549
+,13323,13000,9092,11666,285
+,9950,12506,502,11979,11546
+,15232,4237,17851,17108,2664
+,3587,12485,18000,104,18143
+,11053,12957,16823,18614,14950
+,9223,17862,14630,19637,441
+,14695,15210,8202,9579,4881
+,12648,5116,8693,2781,7167
+,3574,4842,14404,745,11368
+,3863,18605,13638,16558,3157
+,17088,15250,11618,17638,3664
+,5931,1779,2069,18138,910
+,5237,17348,16553,16914,8862
+,4385,8507,12536,1347,16699
+,14984,12891,14722,13802,9775
+,8350,19319,18727,3763,19376
+,19856,10905,17820,19950,16415
+,4507,12638,4900,11976,9932
+,148,1237,11366,19127,609
+,15262,18680,13536,5416,19857
+,12290,18827,16075,16908,8021
+,7298,19798,5177,3581,18684
+,14986,14334,3345,14168,14210
+,17033,2632,18129,17056,5855
+,17154,8344,16282,17836,13160
+,2929,4691,13148,9900,5835
+,1236,17609,14825,19030,3733
+,18622,12427,4794,17900,5928
+,15402,6459,17923,608,9054
+,7508,5253,18994,18540,18537
+,1279,12446,18926,9798,6803
+,10220,6794,7004,10999,9699
+,18920,3834,14705,10642,1641
+,18072,4898,5003,6244,15910
+,10745,2101,13749,15241,17796
+,12500,19226,7248,13722,5950
+,3255,6873,15925,9664,8583
+,4113,12975,19667,12569,13686
+,3667,6695,11484,11127,16470
+,5154,15719,2763,15283,14591
+,907,13598,9794,19073,342
+,10042,958,11017,1767,12319
+,8154,17970,8284,16016,16699
+,6954,7089,10421,4478,5000
+,4664,14023,18222,16914,14032
+,4860,4390,18334,17526,8999
+,19839,8727,9723,17635,16670
+,6822,7352,17015,1604,17984
+,851,7112,8646,19974,16516
+,2841,16961,14359,14844,1261
+,9200,17392,7242,8345,5662
+,14686,17093,9247,4204,6596
+,16103,10779,17016,19967,14694
+,10272,17443,3975,17940,10705
+,8387,12795,13578,14967,6476
+,8075,12312,4615,19995,7262
+,5180,2446,7503,6339,12908
+,14988,10694,5275,5598,2
+,1734,19681,18971,17289,8601
+,1664,16567,15612,17428,12603
+,682,15360,17234,8481,17659
+,19766,309,12332,6564,19747
+,1626,4554,6325,8576,3851
+,12231,17086,7045,334,13271
+,4925,11603,10609,18979,9729
+,1251,11770,7599,18765,13820
+,8055,11851,4443,15894,1646
+,9967,13923,2283,8960,9471
+,9346,16275,19820,3549,14400
+,6279,18620,11052,7180,2097
+,11206,9945,1033,13652,5430
+,3361,19735,8175,11581,14645
+,3193,9727,950,11183,7430
+,863,16656,1996,6915,17857
+,19298,2186,14393,9593,9963
+,14239,15241,11963,1304,13180
+,12197,17311,4603,15716,16796
+,10290,8536,12266,1334,10241
+,11034,5132,14017,15061,17482
+,2040,6879,10368,10829,18419
+,11683,3320,51,1294,2851
+,6381,9354,19224,15640,6248
+,5759,13782,258,17334,17693
+,4993,13292,17237,16465,14270
+,10459,17679,12825,15956,11206
+,7846,4718,7365,8744,6029
+,13895,19531,17529,12832,11415
+,10389,7608,2396,16994,8457
+,6122,2464,11194,2501,11709
+,17091,19154,5370,8719,15791
+,5336,18619,16890,17504,12820
+,4805,13436,14125,15920,11398
+,8424,14040,12223,3956,10786
+,8609,9711,3895,12529,10895
+,2219,8604,14572,6231,1105
+,14302,17549,5908,2650,11381
+,11101,5445,7792,12427,19721
+,16523,10022,2110,1274,16828
+,5845,225,14592,1519,9027
+,9024,15956,7400,915,10891
+,16146,4272,407,6002,11365
+,4323,14729,2372,13676,10026
+,10914,2452,3271,10754,8648
+,16109,10875,3399,8049,10585
+,7483,8339,7747,6150,2158
+,18097,2361,3214,17754,18843
+,17057,12456,18181,15580,13058
+,5886,13395,4289,1901,6817
+,4322,8847,2670,5240,14846
+,4222,1688,5396,16825,5044
+,6438,9242,16030,2943,6090
+,19986,11088,13352,9880,11497
+,9648,761,19681,651,1640
+,1160,10185,17838,14913,19772
+,4893,9715,2943,4559,15452
+,14255,16325,6290,7837,4405
+,17376,14,17483,17949,4361
+,9413,15664,15266,4830,17742
+,9597,19515,17634,513,6093
+,9435,19075,16650,18264,10147
+,17210,12121,18082,1889,16169
+,3160,14097,2497,17563,2182
+,14109,10847,5279,15018,9335
+,7726,16190,9488,6102,10087
+,13119,14467,12212,9545,16827
+,1682,5661,17914,19710,10577
+,8877,7845,12530,18636,7104
+,13746,10048,6181,18258,4287
+,16605,16742,10559,11954,8618
+,19876,16376,11433,5762,1083
+,301,11563,19269,7524,5365
+,2239,15776,14836,7190,15504
+,19240,5302,10376,11283,8517
+,3104,1837,6210,5831,8185
+,15896,11468,16565,10228,5050
+,18766,15606,14673,10214,6317
+,1635,5889,15715,12480,1690
+,19806,19377,2293,9027,16947
+,5601,7285,14594,5425,5077
+,15193,7680,19200,17920,13827
+,17536,16024,6769,3508,1906
+,6662,1380,16860,19619,4943
+,8502,2441,5332,18425,7238
+,1823,19933,12024,17179,14743
+,19018,19615,9520,2120,7882
+,10620,1308,12777,10423,17335
+,1851,19785,8363,18810,1592
+,13129,17316,16782,7099,13749
+,14035,5748,2639,16147,4521
+,2782,7242,2760,7185,16625
+,11084,9066,9557,5406,16430
+,17165,17155,4246,13261,10166
+,3046,11135,9994,10128,11862
+,1452,17676,3321,18172,16004
+,8920,15503,6320,12156,7559
+,769,2792,15789,6972,3791
+,13050,7846,2349,1099,10398
+,6740,10485,16872,19698,15039
+,679,1780,3770,20000,19327
+,3824,13765,6731,1289,15259
+,14964,13951,17515,15151,8611
+,4175,690,24,6738,13513
+,18679,7698,15916,17294,16147
+,5659,11779,19227,9552,2161
+,18216,10824,14535,3268,12609
+,16396,4269,1506,6038,2416
+,16665,813,13303,8631,8789
+,9621,12677,6902,848,13005
+,10284,19204,5412,8936,703
+,18398,319,11767,1528,7186
+,17908,5561,13176,10605,8602
+,14275,11593,17211,17854,18058
+,7886,6148,18674,4648,18643
+,4031,11881,19209,7654,13578
+,1564,17378,18458,13944,3292
+,5937,15548,1413,1852,16102
+,411,13162,7065,10144,6414
+,2493,8652,5973,17992,14721
+,5454,18120,8037,9889,17523
+,8692,15947,18939,3807,14119
+,10740,13263,3019,2913,373
+,1631,9044,8935,13035,13683
+,3780,11578,4139,9295,12013
+,14846,5828,9154,19342,7545
+,10830,10719,8979,2163,18116
+,15159,2180,17812,9507,5344
+,5986,4166,11362,4707,791
+,15822,13490,19329,14991,6228
+,272,10568,5003,19230,7334
+,14441,8176,7228,12953,17821
+,13396,6861,7341,17061,3397
+,3870,18885,4408,18881,17545
+,4296,10457,8271,16169,2666
+,9103,6284,16270,19960,13648
+,11104,16174,13247,14577,19241
+,19908,4836,10990,19449,19170
+,8379,7885,17057,18598,9111
+,6421,4558,18285,19703,8785
+,11330,295,19804,10915,5740
+,85,11351,16444,3481,15784
+,8496,2530,13770,4170,652
+,3480,14948,18675,15390,5466
+,18441,16033,5045,190,10691
+,2147,18278,17949,4497,3003
+,9669,18636,6801,2711,14780
+,10521,2875,5726,15088,11172
+,7250,684,18442,4352,10194
+,19093,10098,17238,7439,12975
+,781,4649,9855,2697,12366
+,4837,2808,2731,19589,7211
+,14775,9694,503,15462,12283
+,11843,3727,7694,3303,1023
+,17061,4243,17289,1180,1333
+,15234,12426,11087,2986,19772
+,17422,18303,14487,2957,5183
+,5777,11195,19984,16788,14101
+,19220,16236,5046,11679,13175
+,6587,3733,12254,971,9025
+,16371,2445,10256,7325,11035
+,3036,7550,7040,4728,13177
+,16302,10548,16735,7114,13464
+,9049,16187,19776,4400,3366
+,3108,8120,18603,9128,15216
+,10326,9521,15510,3449,2795
+,17062,10992,5916,19365,17490
+,12392,8538,18770,16889,2194
+,19092,1584,12222,14865,7161
+,17895,6274,14106,2807,8075
+,16702,13638,9832,4173,359
+,10954,7276,10110,4298,6893
+,12985,5591,10727,11768,19732
+,18272,12263,18872,10663,17933
+,2957,9593,15141,9208,8051
+,9755,4365,2748,3683,961
+,9830,15593,19967,13950,9414
+,7123,6177,6805,3106,4791
+,10431,10342,4916,7101,18951
+,17469,497,17219,14729,9022
+,6554,17029,19001,13523,6741
+,12790,15116,15817,7404,4438
+,13817,6315,16074,3407,19012
+,19801,2617,5486,4098,7627
+,4422,8719,8511,10572,9084
+,11662,62,3728,13553,13760
+,2952,1698,9504,9099,16491
+,3861,8165,19326,15687,4820
+,7142,17753,6773,16321,16725
+,12565,18950,16056,13536,7539
+,15485,14249,11892,10454,2377
+,11557,4854,15498,18883,5379
+,16640,1722,18796,13670,9930
+,15390,6187,497,8926,10646
+,3259,6467,7852,8417,19916
+,5817,2540,5867,6011,8485
+,9206,16874,18001,18774,17777
+,18692,17790,13597,9357,11863
+,18342,14783,2401,13687,4921
+,19562,16385,14193,18804,3980
+,16003,5414,879,11938,15064
+,17929,2696,8229,5640,6517
+,15905,15512,16667,7347,15259
+,18996,7013,11963,15114,12334
+,6781,7163,3425,18456,5642
+,207,7219,4120,1098,18028
+,19780,15490,5298,7196,10953
+,9202,19683,8113,16623,12239
+,18385,16444,3397,11230,12381
+,14827,16273,12310,10045,13565
+,13555,95,5434,2563,17131
+,13909,17295,7487,14018,17842
