OP,A1,A2,A3,A4,A5 
+,9895,8603,122,4021,7961
+,2129,9455,2688,5005,7976
+,4803,2258,4343,6495,6022
+,2101,9162,6144,1261,835
+,8920,1247,9105,6452,8119
+,4542,2666,1538,385,5018
+,5474,1036,3471,5224,7810
+,880,8460,3615,128,2225
+,3177,2857,7232,3596,890
+,485,5432,1997,2409,1519
+,8800,2773,9158,1998,7366
+,6845,9746,7318,883,7677
+,4472,2266,189,8398,6494
+,5298,91,6107,9936,3132
+,837,7602,6370,6401,9858
+,283,4565,2362,2890,7885
+,4405,4544,6179,4257,6805
+,9464,7209,9591,9181,7591
+,9488,517,7256,7260,7519
+,8842,6743,6201,6015,7798
+,6032,9473,6063,3121,5165
+,122,5243,7943,5108,9296
+,1396,4991,8088,1059,8331
+,4606,9135,6314,7337,5003
+,8740,2174,7440,4629,6723
+,7071,5898,9520,9603,6058
+,8766,7888,1304,6090,466
+,1202,1653,5669,7369,5872
+,1730,6199,7520,4829,4566
+,7267,5568,1911,5893,795
+,2493,8905,1082,4387,5801
+,2256,3254,8486,1283,5485
+,8901,2509,3269,8799,1811
+,1983,2111,6090,6972,289
+,9217,9530,4384,5630,9200
+,5672,4874,4918,8294,4680
+,7256,620,1174,8708,2233
+,8592,1421,3005,3371,7304
+,4820,3144,8459,2686,1708
+,9973,2325,4396,2513,59
+,4294,2454,2063,2707,7563
+,827,2339,8154,8801,6663
+,4255,5924,8719,2729,4992
+,6175,4733,8290,6458,7285
+,8258,8772,1358,9672,7605
+,9197,5916,793,1698,4780
+,4213,1751,9550,8675,6171
+,1019,6126,7907,6842,602
+,59,484,2643,4232,8135
+,1525,4701,2863,3983,7563
+,1878,6116,3234,236,8412
+,2705,2353,7102,8626,387
+,627,6796,3061,2400,1213
+,113,5995,151,364,6361
+,3589,9983,5797,4321,2702
+,213,4784,7578,6649,9813
+,2195,73,4509,6419,9007
+,5982,7839,5230,9157,1361
+,6181,3515,9288,4620,6722
+,5228,3514,3652,1102,2724
+,8892,3771,9128,4715,1821
+,4555,229,6355,1311,5715
+,5465,4098,4966,5562,5455
+,4443,947,6714,5564,4500
+,8373,2589,8270,4581,9503
+,7190,9384,4565,2789,2577
+,5864,5014,7045,5810,8771
+,8131,5715,4012,444,6878
+,9187,565,5234,2249,961
+,1126,7070,7896,9064,7986
+,3841,4512,6527,846,4902
+,2188,3048,1794,9935,4774
+,4633,2362,7983,7074,6180
+,1823,745,3546,363,324
+,2274,8230,3683,2621,9619
+,5522,1451,8806,305,753
+,7205,3478,2832,2037,9508
+,3584,139,4403,7662,7135
+,1168,9772,6567,9466,4362
+,7643,3644,8973,1571,697
+,9612,2780,3440,7095,1671
+,1591,6126,5203,2102,8244
+,5076,8284,4233,5482,8302
+,6109,8045,4831,2098,2057
+,2023,5945,5318,8733,5772
+,8905,2120,4293,8087,5410
+,2281,4640,528,7241,1368
+,6163,2823,6376,6971,8593
+,9986,7710,1572,1993,3165
+,7399,7114,516,7011,2581
+,2849,1031,9757,5615,6735
+,814,7577,9085,8809,2025
+,2614,3443,6582,7331,6314
+,9506,3079,9805,9844,7213
+,8486,5187,6831,3812,2208
+,9236,145,7385,8074,1846
+,1227,5249,702,4555,203
+,3619,6867,7187,8058,7130
+,7943,6293,2174,4116,3730
+,5218,8246,7311,2714,648
+,8622,6082,4880,6664,7354
+,3479,5086,296,9234,6385
+,6009,7362,2314,1762,9731
+,8212,581,7847,3221,3555
+,2110,2246,2068,2130,5650
+,5486,173,7461,5699,7054
+,3296,2380,4160,7363,9041
+,9006,7407,3154,8683,2504
+,2340,2172,4922,9438,3569
+,3942,2878,2819,4630,2162
+,4064,7795,7155,8996,1400
+,9597,3511,4074,2113,9727
+,1337,1890,4049,6298,9983
+,3293,3000,664,9200,7957
+,5621,7608,2848,6154,1251
+,5578,7140,5588,5778,8523
+,289,5702,2393,2603,3404
+,4897,3104,1117,2419,6366
+,9959,1622,7089,8533,3776
+,6696,729,5585,9517,507
+,8891,130,4991,2972,6742
+,132,1355,717,1676,6364
+,5171,1559,5665,1770,4486
+,6801,5405,3919,6016,3014
+,4336,3267,1179,339,6154
+,1469,3939,3430,1208,5416
+,3082,5864,7414,8463,4425
+,9078,1718,1804,145,7393
+,765,4131,9,8011,3593
+,2071,5356,4416,1257,6897
+,2193,1353,9567,4527,6187
+,8715,8635,7571,1396,5518
+,3905,8194,9562,7488,774
+,7386,8416,3425,6522,2231
+,1472,5519,3257,8117,5008
+,9510,3912,9944,7600,1980
+,1438,8548,3970,6866,6837
+,1165,7051,5619,1390,8828
+,7864,4053,3964,6466,7999
+,6274,5074,8696,2006,1072
+,1809,3730,1382,6228,4841
+,7822,4725,7222,6882,8558
+,8974,57,664,4129,4884
+,8451,6065,8030,1660,6990
+,6372,7380,8345,9382,9331
+,4959,9761,9240,6227,9521
+,6044,1856,9689,8642,9844
+,3669,8983,7706,9332,8613
+,3564,5632,2175,1863,9140
+,9550,667,4668,663,1258
+,482,641,3061,7610,9468
+,2733,5387,3875,6293,6999
+,2114,1188,2898,8059,1746
+,8996,3929,7792,5738,4459
+,8556,8247,1171,3285,3496
+,4838,1772,3506,7115,1783
+,4655,5600,3409,819,2605
+,3130,4935,5850,4372,9984
+,3617,5465,7058,6084,9193
+,2437,6741,382,1791,1015
+,7785,7158,9390,1904,6578
+,8849,7591,9915,7184,1186
+,981,7114,8866,1479,4126
+,2648,3540,4456,9925,9968
+,5614,8313,2613,6985,7040
+,5528,1039,838,1632,1907
+,7821,711,4371,1288,9034
+,5909,818,4923,8060,6650
+,1515,8189,1589,1272,5428
+,7860,5030,6751,142,5016
+,106,6862,2163,7612,8996
+,8071,9848,4639,5640,6253
+,4006,7565,9070,8661,1392
+,6722,5451,5265,1096,9858
+,3534,1735,2906,8494,2373
+,9086,3432,6702,4797,5216
+,7201,7532,9032,918,7439
+,7135,2275,3604,5934,1578
+,2286,3577,4830,5713,3857
+,3407,2488,2475,2764,4008
+,8301,2869,4034,1038,8418
+,137,5401,3383,1842,1686
+,6318,1596,8919,2656,1895
+,4984,6615,5094,4007,10000
+,1813,2542,5060,1330,5894
+,6446,5429,752,6339,5765
+,1371,2061,6563,1170,6159
+,2899,9689,6124,6392,6090
+,3991,3523,4913,2344,5081
+,4381,1794,7854,5232,8924
+,5705,1395,6484,9076,8234
+,4759,4442,3645,2510,3356
+,2861,8468,3852,2115,1744
+,1039,1574,8256,7296,1292
+,5740,9597,6463,9544,2993
+,8896,766,4371,9986,2142
+,1978,597,9150,9421,5714
+,8476,3050,5476,9562,4207
+,6655,1264,1379,7035,3887
+,3358,6536,538,6211,9906
+,5866,4692,8133,1478,4349
+,295,1480,1230,6210,3257
+,1855,2039,682,5324,3061
+,742,5688,8534,3854,1631
+,5882,4133,3379,482,4571
+,1733,38,7536,1080,1251
+,971,3308,6511,8128,3308
+,5984,2472,7571,5827,3354
+,4812,9077,5452,9781,4006
+,7378,5654,6802,6457,7709
+,9141,3773,598,9296,4600
+,4658,9216,419,5551,9089
+,5126,8700,1110,5207,6660
+,9147,3774,2837,2707,3461
+,5661,9616,9644,6818,3467
+,8117,8770,9074,3911,2429
+,9156,7418,7177,8206,8946
+,9497,9061,9795,1247,1628
+,7239,6337,4277,1385,5433
+,1115,1082,6040,1205,4085
+,8695,629,3614,5002,1595
+,3651,6738,3582,6624,914
+,5678,4848,5208,5471,1687
+,8694,2729,1141,5501,8400
+,5107,48,7231,6574,6621
+,5736,5561,6426,3535,2877
+,572,2307,1134,687,8982
+,5609,4810,8264,4320,2463
+,6989,6721,570,7289,1416
+,8635,505,6516,7641,579
+,8180,9015,7092,5978,3203
+,2624,776,9869,6050,6323
+,6335,1845,6324,8626,9425
+,7098,5927,8227,5262,4699
+,9761,5124,8339,1254,6423
+,6848,4668,7803,2269,7540
+,9807,8395,8465,7672,1963
+,735,9111,5317,502,8615
+,7056,6722,9959,3959,4855
+,6236,8886,7183,9668,8340
+,3382,6154,6893,8191,9798
+,4819,8369,8077,2534,2886
+,4140,2514,2700,4277,7935
+,5615,3591,1897,9538,2415
+,6155,6736,3375,5176,9894
+,565,5833,614,4981,6934
+,2167,8958,1617,5876,7542
+,2468,3678,4155,6445,5187
+,8041,2919,2032,1098,1346
+,5079,5500,9211,2501,2856
+,4251,3869,7480,6793,4285
+,7060,6533,7657,451,1017
+,4028,325,824,7060,4184
+,9450,8726,2296,2255,7272
+,9884,8164,8019,525,4029
+,3744,9258,8270,3129,539
+,7651,5829,5687,2281,7919
+,1656,9852,9891,8606,3909
+,5031,5547,8182,1431,9848
+,3786,6728,2960,4403,7210
+,158,9395,2078,6769,2216
+,2518,784,7663,3794,8921
+,7119,1795,3830,803,1646
+,2982,981,9340,1998,5204
+,8929,864,3639,9917,8168
+,1153,7123,1476,5159,5771
+,9933,3788,1296,1253,7096
+,9663,5151,9379,5477,887
+,9298,9767,1525,9795,9388
+,4671,1004,8072,8665,7913
+,8730,3328,49,9093,2262
+,8420,9475,7364,8711,8192
+,4802,1915,5382,6180,9449
+,3774,3461,5572,4328,9300
+,4521,5634,4529,2172,7882
+,6850,6553,9803,9295,1706
+,9106,2634,9728,1421,5702
+,1752,6591,551,5460,7
+,6330,3289,5082,5153,5436
+,1949,1613,1343,3356,2690
+,4131,4298,541,1889,4656
+,4175,2052,4035,6352,289
+,6203,6289,1368,8491,3838
+,5607,1001,5937,9176,9425
+,9091,474,4219,2049,223
+,9238,7100,1892,5284,7438
+,4318,1747,804,4674,1714
+,8330,5913,4209,2083,1319
+,3339,8916,9786,8753,3073
+,9467,702,9771,1501,6534
+,7420,3566,3954,3261,7098
+,3721,5199,4175,6772,892
+,6533,3239,7538,2118,3522
+,7312,7629,6021,494,2458
+,1261,5876,6578,3899,6111
+,52,7697,5369,8978,9675
+,6002,8400,361,2573,677
+,4065,4791,2175,5121,7930
+,5129,8068,5421,8821,1432
+,2323,4671,4517,6687,3761
+,8224,7625,4131,6513,6688
+,6548,8285,9800,4323,9672
+,1931,4175,5074,9964,2441
+,4391,2715,4339,701,1217
+,1902,922,9888,5193,2432
+,9901,9544,1784,6742,5137
+,5498,3973,7188,5084,5540
+,7118,4966,6701,2969,2051
+,5744,311,6113,6686,9141
+,3073,9746,2799,3241,6246
+,8963,5730,799,1698,6452
+,1803,125,4610,8114,7150
+,2231,5179,3219,6269,180
+,8959,6154,2590,2317,1307
+,7188,916,5857,4299,9926
+,2385,3294,7165,7757,2752
+,5187,8325,4600,2240,7697
+,8302,8378,7795,8313,7039
+,9373,217,3523,6903,1434
+,6304,5037,5078,4340,9279
+,603,7341,3329,2122,2595
+,2414,152,9192,709,8742
+,4748,2159,1329,490,8456
+,679,5868,9547,6639,7075
+,6723,8488,1914,1874,1275
+,2,5369,5218,6907,7317
+,3883,303,1726,1928,2599
+,3474,7251,3731,6086,8021
+,3880,8348,2557,5736,4951
+,3371,8263,7617,9425,7864
+,5397,6888,3578,8474,3660
+,3170,8889,8397,6945,699
+,9677,5688,6927,772,6532
+,8944,9869,554,5032,3093
+,6887,966,1395,6455,4229
+,9850,4780,9720,5563,7904
+,1090,9988,4497,9965,8972
+,438,8206,2630,4729,7289
+,3111,8663,1167,936,4964
+,4696,5209,218,7337,7937
+,6880,7686,6434,2799,6720
+,3180,941,8393,9462,8214
+,783,263,5283,2411,8015
+,9845,6652,5300,8430,4762
+,9114,4234,101,9665,5639
+,8854,7461,9709,5955,1490
+,4811,6997,6042,6046,1264
+,535,3421,1243,5537,8003
+,6697,5313,7483,2315,6647
+,8384,7395,1747,1679,7612
+,7696,5769,5730,1817,3233
+,2474,6527,2405,4132,6016
+,1201,5930,4808,4256,6365
+,5757,7910,9044,7419,5303
+,8168,1781,8467,6584,8158
+,1377,7234,3471,868,3798
+,2990,2486,2873,1812,7314
+,534,4590,5315,3320,1112
+,4242,8703,6623,9258,912
+,2096,8740,358,7368,4938
+,6206,7333,9993,1911,8892
+,8231,6779,3749,1176,1223
+,7771,7602,7930,8280,9666
+,7215,3371,4722,3689,8445
+,1750,1903,9603,6254,7956
+,9143,1540,2248,9136,4678
+,216,4461,4909,6623,2576
+,8693,8739,2659,6415,3597
+,4060,1079,1919,1974,9615
+,6515,3235,1029,7549,8806
+,756,6139,3603,5602,1004
+,1413,6779,2712,5535,5968
+,8036,3811,6877,6128,4073
+,1246,8431,9808,3527,4140
+,8136,9442,486,8545,8521
+,6735,4859,2304,7268,8303
+,648,5548,3339,1502,38
+,1363,681,4609,6596,3150
+,1787,1709,9154,2573,2361
+,9769,8425,5397,6012,1141
+,5086,6724,9286,2249,4841
+,4025,6127,6655,762,1212
+,7844,4200,4826,4615,6999
+,6349,6735,6526,3192,441
+,5966,2666,1967,9698,6866
+,5010,2174,321,9267,4565
+,4390,8641,7735,9244,8858
+,5431,8697,6028,719,445
+,2179,2015,354,9133,2034
+,8141,183,5198,4671,6901
+,5979,3237,4722,1111,4873
+,6966,1200,8476,4489,7061
+,978,7135,6940,2439,9264
+,2959,8747,4614,6627,763
+,7986,8482,7436,2730,3666
+,1769,4520,5597,2783,9740
+,452,4308,2129,7538,1578
+,5999,1734,3962,2445,9082
+,5410,9726,7767,3923,5714
+,9248,6906,7841,4603,9645
+,6022,3113,6909,8750,8195
+,4343,5378,5133,3979,3572
+,4179,8092,4183,8106,8429
+,5722,7309,6210,9093,6206
+,9749,8307,9040,9588,3924
+,8167,4646,9806,843,1304
+,4662,5951,1049,730,4505
+,4760,6467,4069,170,7741
+,3041,7926,1255,3716,4446
+,7272,4081,9269,2464,4386
+,5986,9532,6136,3722,9876
+,6423,1743,7027,3745,8517
+,8132,8557,7088,7190,9716
+,6374,9897,2848,5786,2586
+,1822,2380,2095,1702,3652
+,9974,97,9840,3656,8491
+,7521,3600,8319,3941,5380
+,758,7364,7127,4830,202
+,1924,371,2305,110,9012
+,9259,7305,8611,4057,2036
+,3869,8552,4485,7135,3408
+,242,8761,2293,1683,1430
+,5624,8395,6685,7923,2445
+,4078,1234,8453,6977,8573
+,2575,4059,5010,5598,296
+,8657,8187,6966,9473,3732
+,4034,652,1311,5070,6158
+,8058,5836,7531,625,9567
+,4342,1351,4664,8934,586
+,9548,1831,1349,6107,5783
+,7580,929,8178,5696,382
+,9763,4995,6957,8291,4743
+,5791,4551,8927,109,9041
+,4852,7655,362,3369,6531
+,2829,559,5605,2901,9893
+,1501,3381,6479,3043,2993
+,3855,8979,499,3390,857
+,740,9558,3605,9333,2950
+,4957,1813,2567,2617,9197
+,7396,3806,2426,6630,7608
+,3231,5577,2543,345,2106
+,5910,3329,1068,5821,8894
+,2421,1369,7665,6568,5026
+,7780,7159,7036,3996,6581
+,3364,5329,8309,1054,9366
+,1900,2224,3195,9551,714
+,4557,7165,6528,8125,4956
+,5805,7593,8239,1362,3833
+,1846,1145,2994,4543,6863
+,1517,4023,8085,9,380
+,6315,5277,8049,1403,2782
+,7224,1915,1733,4582,7732
+,6233,4298,7722,2974,509
+,9832,6228,9345,4268,4591
+,8017,1827,4879,7690,388
+,7598,6054,6974,2275,3277
+,6077,4808,2203,3451,7284
+,429,5009,8272,7282,1625
+,1265,4317,2228,8393,2177
+,8244,2617,1532,3238,9399
+,9723,8138,5685,1477,657
+,1157,6076,7378,3096,640
+,8908,596,7793,5981,6173
+,1439,9287,1483,4344,1534
+,3131,3925,7823,946,7419
+,19,8258,1984,528,5612
+,3319,9539,3139,1941,5245
+,7807,8456,4572,1366,3353
+,9315,4094,5492,2663,9953
+,4296,1076,8298,5039,4981
+,901,9478,8535,6575,7773
+,9433,2203,1876,564,5536
+,178,6751,7349,5101,7621
+,6784,5859,1309,255,7442
+,7310,4725,62,5344,8752
+,8415,6319,7740,4828,877
+,255,8385,8163,6373,9235
+,2864,6617,5590,3789,4463
+,6750,5868,3199,4739,6293
+,1547,9719,1914,7218,6571
+,8861,9576,124,5805,1066
+,3634,6607,3157,6691,1526
+,4056,5786,6659,8559,6451
+,2955,1426,7892,9506,5265
+,60,2091,8044,5607,8650
+,8140,330,104,84,6875
+,9620,7501,5640,5342,5924
+,5105,5043,1293,2207,9948
+,3531,9331,5986,6051,5103
+,2903,2272,5739,6481,264
+,7723,4471,8272,97,5958
+,1185,4382,2760,750,8471
+,6974,1373,1261,4841,4604
+,3324,1237,1925,6107,982
+,1442,2339,8129,10000,6425
+,3194,6330,5017,9577,9047
+,6739,9580,6819,6830,2423
+,4299,3567,2523,2901,2912
+,2897,9814,3229,6127,4761
+,1734,4605,5251,8718,7021
+,8843,3817,5630,7746,3083
+,5450,2727,2862,4588,2618
+,2555,46,8885,5579,5172
+,8018,3908,6095,1738,6886
+,4040,5936,9972,6096,5884
+,3075,2710,1145,4036,5422
+,3998,9030,1516,4265,9898
+,4492,2576,2713,9462,26
+,3419,547,5231,217,3848
+,7754,7425,9139,7251,1088
+,1727,4871,8004,5274,4015
+,2646,2390,748,8020,9028
+,6781,2000,2608,2062,9711
+,6557,8186,694,4427,9190
+,8674,587,4439,7952,3710
+,8445,4364,7846,2219,2196
+,4437,5309,7462,2302,811
+,4182,8945,6839,2561,7294
+,3757,9699,6692,9100,895
+,3218,2764,953,2244,9518
+,4822,4670,2341,264,3380
+,4978,9262,5946,7162,117
+,4385,6178,1338,9859,6401
+,7680,6493,5221,9270,5603
+,3823,3584,9234,6863,5415
+,3640,1979,7083,2661,5699
+,7868,454,7355,2736,9588
+,8716,7607,9430,8313,9842
+,6353,7200,9745,6264,8916
+,1027,2165,4877,7661,6844
+,910,4270,8382,240,8860
+,520,4136,9487,5685,9958
+,8349,3645,1124,8989,7982
+,3209,6938,4691,7163,7611
+,1170,3609,1297,4998,3117
+,3349,6732,1926,6093,3881
+,7603,2845,6671,811,9324
+,4848,8716,2596,67,2434
+,525,9899,3474,2404,4849
+,8065,6715,9959,7443,8216
+,409,480,9979,6980,5169
+,3264,2134,7279,5059,6955
+,6788,3638,6952,7165,3054
+,6469,3247,8020,148,1371
+,1326,6624,1823,5551,5325
+,7421,3834,3046,6205,3802
+,8792,8629,9997,9557,5422
+,8400,8461,3934,2024,3918
+,6265,8423,8281,8763,9137
+,5874,2,9136,8792,9067
+,7532,7362,8341,5501,5982
+,3418,300,6461,5917,2829
+,881,2564,8676,6140,2863
+,3274,7902,6843,947,7064
+,7389,6844,3777,8690,6992
+,2092,2571,6585,3286,8024
+,8614,736,9227,5028,8706
+,6052,4048,6553,4947,574
+,8850,4355,756,2224,7462
+,5142,5327,4096,9676,6496
+,243,1139,4048,9658,9965
+,902,214,2627,3732,2403
+,9158,6505,7779,2003,5541
+,2268,5534,5582,466,8023
+,2397,2215,3408,3583,8344
+,3936,1670,6105,7953,8449
+,9017,1341,7514,2715,6134
+,7385,2101,260,6612,8661
+,9671,670,291,113,8036
+,4670,1057,9822,7468,6471
+,4447,6178,8847,730,8692
+,6762,5368,7414,2585,3140
+,2891,7473,6381,4591,4979
+,3704,4940,223,9057,8457
+,6452,1182,4302,6619,7813
+,6650,1707,3616,9721,9324
+,9926,74,4838,4276,3186
+,6137,6578,8542,9155,7548
+,3048,4767,1435,4475,4000
+,5926,2402,8047,2005,2819
+,6164,7744,5847,5673,1451
+,7547,7151,1285,5735,3553
+,65,2041,1196,9818,7964
+,4795,1589,1968,7117,6539
+,3526,8149,8807,2755,3710
+,2359,5383,3709,5752,9398
+,3222,2595,3683,6424,1267
+,3822,3274,4591,2545,9545
+,508,2792,196,6028,5276
+,9524,6069,4468,8654,5654
+,990,5679,1467,6583,407
+,391,8655,269,2971,9825
+,8909,1152,9125,8994,5133
+,2282,6424,257,3545,3177
+,593,2727,4621,3255,6452
+,4834,545,5116,4243,3296
+,1965,1128,2197,2657,9953
+,5931,4627,9678,6501,5135
+,5,5664,3814,8159,1163
+,8256,8523,2363,5467,9140
+,8209,6014,8851,3103,5299
+,5739,2312,886,1966,1041
+,3279,3253,7976,9004,8053
+,9728,4923,4427,2958,5581
+,3386,3304,9507,6074,3722
+,5524,2792,2501,9129,3163
+,9035,5638,98,6356,517
+,2553,1177,3789,9724,403
+,8722,2136,9951,8578,2516
+,5568,919,2631,478,1804
+,2453,8944,8715,5835,1287
+,2500,3171,9078,1293,2466
+,2432,4849,8863,7419,660
+,6360,2761,2107,7362,2117
+,2354,9368,4714,6417,6497
+,6108,3073,1649,4808,4212
+,31,1848,481,9715,627
+,2466,1193,4611,8342,9473
+,7454,6905,3305,1008,378
+,3297,7561,2310,7235,4845
+,957,5865,222,2826,6445
+,4188,5263,4024,8150,1712
+,2362,8002,5446,7299,8082
+,4396,9311,656,8508,9489
+,6170,5970,5989,1712,5374
+,4624,6619,8865,2206,9688
+,9,9501,8891,7447,8110
+,2587,9736,9194,5623,5026
+,1226,5131,4260,4406,4929
+,8084,496,1737,7614,523
+,6071,5604,8842,3059,157
+,8507,233,6307,2781,6595
+,4450,9934,2500,9345,6819
+,4132,1106,9535,4944,227
+,8564,1555,8814,901,4977
+,5343,3692,566,1375,736
+,6390,7082,9117,9097,9479
+,757,8929,3154,309,7632
+,4774,9842,9090,9806,7073
+,7737,4923,9677,6287,2125
+,8237,8592,5015,5931,9160
+,82,9881,4094,9453,4741
+,6611,4440,6096,6077,5318
+,3912,649,5900,5056,9562
+,7091,4897,9628,831,1709
+,9319,6238,7981,5351,5573
+,8951,3837,4925,4541,8961
+,6250,7861,7222,4062,5622
+,2687,35,3321,3934,6028
+,6424,711,8969,1768,6166
+,2260,1486,635,5863,5824
+,612,5922,743,7099,8040
+,4966,8995,7283,532,9061
+,6086,9824,9730,7513,7916
+,1663,7164,918,4431,6554
+,7354,2420,3332,5182,2738
+,2570,717,4784,4253,1215
+,9312,1303,8433,7843,3652
+,825,7574,318,6909,9204
+,7136,1600,3498,4017,6390
+,6128,4596,6890,8499,387
+,5897,4809,8557,181,2923
+,2088,8301,4380,9045,702
+,3312,5786,3998,5889,5073
+,5443,5281,7076,3122,3867
+,5402,9706,3068,6109,1040
+,3428,9003,9982,1353,1617
+,2549,2497,8170,9986,8282
+,9184,9442,8226,5451,720
+,6779,8356,6346,9761,9346
+,5545,932,844,5420,9963
+,5669,1534,4729,3285,3768
+,350,9748,351,8937,2881
+,7945,7577,6613,6144,3224
+,3174,432,9848,2280,9175
+,3900,347,8414,2201,2299
+,6023,195,7188,3605,8779
+,9162,6508,1901,372,1849
+,3957,2934,4756,6897,4424
+,3522,4515,4736,7522,5413
+,6713,4002,9842,8181,607
+,2277,552,7439,6041,1746
+,7202,8632,9542,5085,7384
+,3186,6771,3014,657,6390
+,6131,5564,4274,7482,6260
+,1323,4059,452,9777,7268
+,2601,3958,7719,438,1174
+,7712,8123,7035,90,8453
+,9406,7101,5293,7762,1323
+,297,4246,1132,4201,1968
+,1436,3799,7502,3054,5424
+,7637,1327,5036,1763,8171
+,2554,8295,2617,3439,7132
+,1299,5031,559,2324,3438
+,3471,7825,7157,2822,2095
+,5492,8092,2008,7763,6000
+,9307,9215,1029,3562,5007
+,8992,411,7949,5304,6688
+,7904,7362,6169,4806,3632
+,9553,2579,9726,5961,1874
+,8981,6302,6736,4015,6666
+,9690,8357,5080,3418,7450
+,5772,4767,6161,8328,1361
+,5104,4092,5640,7240,1044
+,1085,5893,3933,7663,3224
+,715,4092,1568,2003,8515
+,1151,2848,6810,6868,8424
+,8773,3376,733,1430,3025
+,8577,2257,2624,585,9463
+,2753,2703,8372,4896,7102
+,2539,4396,6866,5414,6821
+,4828,4861,8891,4375,9385
+,3570,6541,4740,1538,1084
+,175,8761,867,4031,4768
+,138,632,8194,5612,1338
+,8051,95,9574,7774,3063
+,6246,8074,7577,7323,1716
+,1648,9540,91,9921,4625
+,2121,5614,9241,1530,8483
+,275,6031,7770,2233,8708
+,8618,8594,8377,8996,4555
+,8139,5236,8969,464,7244
+,1781,3836,1334,9077,5386
+,8083,5461,9616,4476,3241
+,8098,1724,9754,8108,1903
+,5955,854,5948,9360,6300
+,3485,1845,8308,7751,3599
+,3665,405,6598,5409,4311
+,3308,5823,9228,3079,3218
+,2862,8894,388,5605,2257
+,7973,2423,2424,5194,8591
+,3676,4489,2278,2873,9358
+,9775,6043,1197,4625,2325
+,90,4831,7817,1676,2339
+,810,2249,9915,2249,4078
