OP,A1,A2,A3,A4,A5 
+,37229,47415,6882,23697,21923
+,13592,23473,44068,43901,12050
+,17168,36307,23339,13518,47226
+,5314,29749,42144,7205,38753
+,4556,4475,3758,8607,37319
+,6488,20875,3977,27372,2861
+,44868,6572,13371,19189,44637
+,7178,48760,9402,38361,24648
+,11637,22215,15748,6596,21910
+,440,11877,11430,21721,12775
+,21632,44799,7212,4687,37064
+,18550,23535,2751,26785,19193
+,15455,32666,37629,17368,2395
+,5155,36764,38724,28463,36025
+,12568,33851,2689,29372,46072
+,2501,468,46904,1391,41574
+,15933,38040,30036,23035,47205
+,19514,32640,49658,40216,11978
+,43763,43894,31023,13155,8144
+,24029,29156,35798,3774,5279
+,48105,49740,43190,46471,8886
+,17896,13463,47401,4934,28298
+,32442,39269,7968,14350,28705
+,1930,43425,27516,43820,27211
+,9610,10315,43304,27060,3499
+,9771,46512,11656,49267,46154
+,1594,24404,26715,16164,3952
+,25177,28150,1718,4297,25921
+,15006,15034,17831,27444,29219
+,18787,14414,29955,22968,901
+,10439,28476,5790,39766,44901
+,1128,14384,29114,42484,9974
+,49012,17485,8674,47750,27976
+,21574,36992,22258,37720,49417
+,18172,31701,38163,37083,35640
+,2255,26402,44157,23619,24408
+,49969,1868,30069,43946,41729
+,33517,27931,27435,17432,3270
+,2078,16430,20246,2939,25175
+,26210,34814,43139,23644,13967
+,28390,30317,42499,4636,48229
+,3949,38297,1020,30939,394
+,37830,47480,42096,32950,14006
+,39961,7583,43081,42012,17359
+,10333,8619,32887,41655,44353
+,21687,36939,10558,7339,19304
+,11316,14156,17538,47915,1972
+,23224,23672,5308,1864,11310
+,48380,28819,25539,46313,4892
+,29424,14156,18490,39692,20286
+,25577,34279,34901,19700,49901
+,23500,33854,29121,40487,2857
+,44003,306,34557,28876,30208
+,44355,43671,7372,25361,11210
+,9532,27231,49470,35482,26333
+,39205,27601,42776,47198,42268
+,30899,35222,19222,38822,18333
+,35358,5638,41930,42196,23125
+,40502,29047,25909,19134,23207
+,42186,29436,35165,22097,47833
+,48702,4922,10633,36416,34885
+,39612,48168,34142,29918,32714
+,12724,8391,22756,30188,23651
+,9614,4342,23515,29257,36003
+,2913,18277,27574,19243,15025
+,20401,31825,38462,46517,36340
+,46281,29674,3359,23345,24688
+,13140,38507,8911,38867,41000
+,16738,25284,18088,23491,11560
+,49736,7263,16765,24521,40620
+,44352,32478,8221,28406,27619
+,41073,20750,27013,25741,31126
+,40611,12926,42543,3877,36599
+,46071,38836,13821,9077,22174
+,3502,21637,3236,30864,13643
+,41862,49952,39018,44821,3085
+,18397,1269,33725,27817,38871
+,43358,29915,13528,27117,10361
+,30302,11743,29871,11030,769
+,3133,43081,3564,48411,6697
+,13448,21142,9171,24528,28613
+,24576,15325,44191,7668,44012
+,49758,40014,13287,33375,21997
+,19581,47959,16832,34888,38271
+,18496,34338,46212,5207,17830
+,29776,1224,27954,33262,23310
+,27278,14244,43153,23860,12054
+,16865,41244,47755,23311,35992
+,10864,43526,31145,46537,29543
+,25927,28575,24335,35762,3675
+,27161,29280,18807,47995,30401
+,36870,37955,38098,28317,47257
+,40102,9264,4221,1641,37438
+,7260,22110,15804,14044,48632
+,3451,18415,14056,49362,22889
+,35854,36727,25478,18412,26751
+,21052,20756,39333,35495,26270
+,45004,20577,9167,10741,44230
+,6340,38836,12471,8851,48848
+,45147,1008,22330,47743,1347
+,43374,29959,42727,24693,10595
+,10602,38337,44953,12500,35552
+,45195,18824,40243,36446,38408
+,43641,12143,23324,45212,49974
+,2400,27172,2786,12312,46400
+,29538,13444,1532,28764,19984
+,25840,26291,40863,42663,43671
+,27444,11812,17902,10010,28567
+,13247,9577,33379,41154,10906
+,39166,45289,11081,39702,25392
+,13345,28914,47849,21483,10871
+,29802,1604,12129,3148,33583
+,38021,17497,4605,45665,30388
+,28619,13902,22136,42639,43635
+,38310,30804,29189,25943,12707
+,4876,47801,41781,27848,15271
+,3097,49078,28592,9807,9224
+,3886,27499,43456,140,39949
+,22059,34263,30377,44242,12515
+,45389,13290,3848,46751,34061
+,32693,29053,16595,22430,6927
+,5913,21660,21691,27460,33955
+,40223,18280,19892,40510,46537
+,44705,43782,39884,3975,43366
+,8560,29778,20986,25734,45956
+,32944,8597,45362,45589,39606
+,12056,4501,29880,20450,14056
+,30187,32409,43151,19329,32099
+,38533,40701,42392,24300,14177
+,29645,32159,6809,10517,27
+,15604,6072,26857,44768,5718
+,40790,21909,39266,20509,45301
+,13232,44437,1264,47668,49466
+,26769,47665,9040,2863,39736
+,5037,49889,23842,38183,46769
+,43842,43948,12715,30360,45316
+,30604,13573,24170,11364,32985
+,48089,30587,40609,7583,40647
+,24928,22142,14300,45041,4164
+,9035,25795,10643,34657,37132
+,39972,24421,32476,4272,12124
+,13929,1587,35491,24149,44254
+,14545,12799,27572,19350,16913
+,47841,10120,43688,5906,17686
+,8882,32303,18273,3568,31481
+,6755,22464,44856,13912,5178
+,7434,4258,40731,23409,30754
+,25527,19494,20382,48161,48653
+,9103,45620,4574,30294,15605
+,3608,26999,17671,20686,1241
+,11492,4951,21488,25154,2281
+,1396,22884,32016,19270,30520
+,28932,35115,45430,5635,20660
+,16557,13065,33165,29236,28817
+,36229,42709,34799,18325,31545
+,47190,33741,16227,15762,29383
+,42055,15656,46516,13742,40538
+,19105,23863,5658,21778,17442
+,47876,47124,47018,43266,2038
+,32404,10189,32473,5019,7457
+,3661,49033,40850,13411,17544
+,7674,37558,30317,21722,19735
+,7710,40154,12654,10427,7595
+,942,16962,48323,33599,21057
+,8247,49013,17162,10647,12153
+,44296,13092,3023,10434,31987
+,41020,49688,20488,21321,19110
+,27517,27834,14002,1159,6141
+,35132,38386,2962,47323,42499
+,10468,35528,47980,44190,7216
+,28530,8273,15550,22388,16915
+,37444,22275,31006,4415,22341
+,49763,29056,34231,37656,16944
+,10330,9096,37243,29943,36850
+,28626,16185,27038,48567,4355
+,45124,25740,43916,34320,37257
+,10627,33700,10598,13654,18380
+,23825,35295,6807,25392,7451
+,48893,29495,31834,19874,40821
+,4596,39506,34208,41117,8126
+,44665,45361,34724,43378,28316
+,35728,33386,37787,28931,24664
+,8315,20839,18953,29943,17333
+,23631,47589,8538,38082,29964
+,49326,49336,23662,9266,49000
+,38025,690,1447,22459,15355
+,14403,25270,49961,17606,31483
+,21152,22815,17656,44965,45159
+,46656,7270,34936,382,4127
+,25141,9415,30265,6724,10559
+,1284,7065,32348,11148,41972
+,24379,48449,11802,27226,24833
+,16161,17287,47319,4892,17269
+,14341,21971,32137,1752,11760
+,7019,42283,4152,32414,11451
+,42850,48267,45601,34243,18981
+,13137,31137,48740,25703,33239
+,19159,5170,6922,1206,8321
+,39101,25942,6918,23168,29789
+,49206,22879,2651,4824,29718
+,43088,48993,39533,26349,10168
+,41449,23960,14505,12281,37503
+,4115,33733,25059,39118,36534
+,43485,6875,115,12898,14250
+,4937,37005,28370,38632,31412
+,16618,32559,31112,46117,19163
+,13342,23987,10823,23251,23422
+,2850,2194,41629,25428,10544
+,17974,26580,19911,27895,18104
+,16767,31639,12687,30751,30395
+,31631,10535,23548,460,34650
+,12117,47001,36932,41708,38334
+,34663,35395,41105,24996,44156
+,31311,149,38628,21688,23702
+,3508,12164,12387,47367,17693
+,32936,24228,1428,32559,12756
+,41886,9434,6275,27434,8180
+,11263,20102,24400,7005,40650
+,38586,16823,18518,2392,49879
+,41674,6252,37657,21128,30410
+,13317,3099,32530,10407,47436
+,10061,9054,39033,1030,24786
+,30134,13735,34641,21687,25009
+,32189,48764,39098,14276,43458
+,31817,48751,9304,14043,22626
+,36106,37059,47694,2236,10738
+,42810,44501,29627,24798,45207
+,28603,45801,9572,21858,24040
+,18889,1059,9710,4143,110
+,30828,2673,139,5531,47671
+,40769,4657,43291,44239,24176
+,10574,27949,39404,33710,15647
+,4444,13208,18553,36175,25448
+,47764,20570,17552,46644,32174
+,19145,48300,30725,35439,28362
+,17638,12571,17019,5361,39573
+,20332,43287,14160,31967,41710
+,38142,2601,40412,373,14367
+,11962,2460,18738,18072,6792
+,35148,15053,45818,19906,32780
+,29106,21714,33840,41652,20600
+,25287,10535,31465,6055,7236
+,45904,12060,34165,14493,17352
+,40233,38130,37134,33678,42866
+,22383,47053,3654,15294,43894
+,21655,7030,40952,12865,13240
+,47130,38092,12609,13620,30434
+,16538,21010,131,23389,5689
+,3929,11072,7598,31475,10699
+,27649,30021,17715,46744,35250
+,44000,35714,38282,39232,20833
+,20646,47024,38798,48874,22568
+,12960,30792,20312,28984,21799
+,46362,44795,18866,47407,24989
+,1975,47212,30172,3112,2485
+,27575,17806,20287,28275,35131
+,11757,45008,32676,16154,22003
+,29879,16403,1318,29294,47460
+,23338,39515,28269,45674,41330
+,26060,40533,1864,5426,18502
+,14319,38120,10703,5888,46129
+,49358,13681,17470,48607,17705
+,33733,6050,4558,16868,35435
+,48143,26131,28736,49331,42632
+,44174,37087,30995,11316,1894
+,28149,1840,23504,41676,39354
+,37509,4445,48240,24837,29790
+,30030,15048,49542,12444,36291
+,19409,44898,34556,23718,35048
+,10054,8984,43152,5187,44080
+,649,13110,21318,11371,12174
+,18126,44787,48568,2389,22268
+,16405,11896,23468,4381,40282
+,33511,13270,37068,33709,10657
+,39751,41960,43866,45791,23161
+,48737,15049,41333,42315,1716
+,41150,34827,11344,22531,3099
+,28683,46224,38163,47309,47822
+,34692,14508,7196,7845,33798
+,48466,6262,30977,28536,34322
+,1470,12095,22284,2386,21768
+,24742,22098,7706,17414,1209
+,35372,3298,7394,4959,16183
+,5450,9763,17931,16849,29553
+,35367,4717,32209,3997,11852
+,29938,34117,16531,18128,27109
+,4776,18903,49655,36645,25071
+,21541,25339,24150,29514,41323
+,25692,12288,25836,26729,49342
+,43919,48517,31907,34340,16876
+,5458,1738,48886,37803,15873
+,10648,32688,2025,49218,16837
+,42397,30027,29488,8267,30480
+,40991,38081,19797,11503,6924
+,24447,45583,526,21133,15631
+,12411,24099,38065,28784,14551
+,49092,6854,44214,32673,18462
+,11558,3586,11170,19805,10544
+,13325,33066,17522,47946,12310
+,11152,15084,12614,2477,38882
+,21404,10868,34670,4186,30454
+,47962,10767,33014,25405,29053
+,21688,9075,9221,21160,30319
+,35620,48030,14874,40706,20957
+,35222,30491,26514,23991,22118
+,40576,7485,23582,34295,48396
+,16971,27147,34406,24269,45813
+,30168,38541,5101,15303,24354
+,31252,38433,10570,630,31751
+,43499,3539,8543,12892,38885
+,29548,27892,22944,35234,34252
+,49440,27548,4842,34229,748
+,35815,37753,3444,9864,41392
+,44619,44324,21553,17833,49699
+,45657,32080,26606,13903,42679
+,32745,15351,39829,28891,24121
+,37462,36827,44049,13611,9985
+,9852,32506,5074,9922,40458
+,9301,36751,7270,3680,8362
+,7638,40192,3802,29669,17254
+,32779,40511,44455,35974,9669
+,10292,11571,27084,15842,32198
+,33439,13193,18246,15402,21494
+,29903,23446,7318,20076,48537
+,22949,35640,25944,45715,19008
+,4134,12588,44876,21297,46710
+,45188,7302,22259,28898,26099
+,19674,29249,34986,30279,49629
+,31441,48940,3280,38636,32432
+,27387,22673,1650,39151,26588
+,36857,31789,13603,10491,15594
+,146,49624,43643,22712,33494
+,25800,47380,36367,32284,19354
+,4058,43077,27647,15082,13887
+,43090,38040,33435,6388,47683
+,7699,49872,33666,36514,33007
+,16081,21009,4679,38917,45468
+,18264,48038,8007,15345,45854
+,14038,24021,45017,29529,14141
+,40897,4591,6307,41190,16533
+,31210,24967,10426,8024,39992
+,39261,40756,49119,37452,39411
+,7542,39142,44315,36240,33021
+,14086,28323,15758,18849,45124
+,47296,13938,3127,13872,4320
+,25376,48931,9893,26070,10076
+,42257,38564,2802,2856,19941
+,38650,28940,23897,30667,15830
+,5323,39852,38625,39691,20459
+,14657,49169,30479,11734,14592
+,35334,14748,40295,28689,3580
+,41263,10885,4459,30382,29701
+,42196,15035,23353,4476,20025
+,3578,25105,19840,32357,30156
+,22595,48067,9280,31125,45979
+,39670,9481,33941,10932,3305
+,26435,49077,45228,31836,33230
+,46435,39673,41641,39288,22273
+,26509,88,36297,41411,2764
+,18201,41084,35825,2764,11768
+,1191,34001,45755,11024,8984
+,26138,44523,11923,22810,47641
+,4113,21589,41045,39879,39566
+,20070,9196,39669,43809,6701
+,12547,25583,5118,36749,3689
+,15582,16610,31227,311,12157
+,49345,5587,22561,4435,49390
+,9897,16876,15182,36794,36644
+,18347,366,32869,4431,17691
+,25411,33690,10685,34017,35850
+,44813,33138,40059,27322,35433
+,28948,23964,31342,45181,22576
+,32835,4723,39528,9064,19112
+,24207,26062,47727,47385,32846
+,49677,43646,8748,26437,20387
+,9995,37151,3874,47649,13
+,16451,48161,16049,25,46659
+,26430,36432,30182,19176,33174
+,2591,17135,24235,27230,26813
+,833,38205,34354,1800,39620
+,38439,22119,4280,9320,11079
+,20784,18798,24337,49620,34817
+,15960,19261,32160,4986,12121
+,27783,20585,24051,33681,21979
+,14210,47493,36525,21490,3967
+,36869,16049,18774,12553,42551
+,5632,3425,47064,38910,35292
+,13251,11896,10770,10346,16523
+,33475,202,43919,15391,185
+,430,7759,11884,20446,20648
+,20703,30735,6956,5449,38250
+,18378,21335,3750,18333,2158
+,3725,22684,19025,27544,5296
+,28210,1196,13680,3627,6471
+,34728,1475,15400,40386,43095
+,177,25010,44798,44188,15150
+,34034,20936,6812,24985,42534
+,49116,10458,14035,47729,16527
+,37692,8914,39809,5200,15034
+,13406,9432,39361,43004,40467
+,38834,20330,16960,42680,33348
+,45650,14442,2936,988,17596
+,9919,37929,49359,27690,5558
+,37237,49577,18082,26948,33434
+,18499,41777,34089,3235,14573
+,41619,13594,10160,30511,2230
+,23323,9405,4126,280,40517
+,13332,36169,15115,11317,14299
+,37738,37951,9443,33932,6443
+,17656,32519,33275,38202,9510
+,41951,5793,38525,31101,18769
+,8797,8265,34950,45856,37963
+,44919,25467,9356,26129,42874
+,39493,3672,12028,4574,1144
+,47223,47165,23468,5659,49121
+,48989,3399,37385,24373,16961
+,21986,1789,29516,1538,42493
+,20249,28051,12496,16421,4483
+,36707,39310,42738,31932,47729
+,37211,18671,46765,363,32323
+,41532,40797,12386,43616,44338
+,47936,1772,44052,21828,12569
+,25378,34660,41110,35463,35931
+,44128,2179,37048,16090,33960
+,22267,47728,18371,32674,28570
+,10883,38358,42999,36930,1862
+,28368,24393,4783,10263,31486
+,12072,545,12508,36500,35921
+,40196,24874,47741,39283,3559
+,34913,37453,13998,2955,44219
+,29697,43516,4223,14839,2730
+,45928,11250,26056,45478,32648
+,26077,37579,7886,44500,20529
+,26090,15609,31207,49155,48317
+,45246,15158,10777,5010,16260
+,48539,2584,47880,3174,39018
+,17958,37713,37415,10325,19302
+,2493,28316,49817,45879,31109
+,28440,3452,18324,10398,8789
+,32321,44881,27928,6811,11728
+,2188,1170,27121,41380,3782
+,30775,3954,1123,32610,13025
+,19370,46440,31168,49054,13649
+,8402,19644,2780,12732,36163
+,37624,31767,860,44433,17622
+,44909,37446,6804,35508,10406
+,20380,45720,27838,40576,10287
+,15621,18767,855,37663,17814
+,34222,4911,9593,38012,25423
+,595,49695,47626,49066,18288
+,14288,29647,7013,4444,9871
+,27202,24401,4202,2505,2648
+,19463,34268,24923,40641,46757
+,29840,29459,11721,28635,25972
+,19079,326,44172,22684,41789
+,43797,8519,453,1536,13182
+,30758,2479,49197,15278,39682
+,215,7951,6372,36878,24189
+,8404,21735,2784,34834,38372
+,38130,6850,29680,15357,36695
+,48598,13359,29023,20278,6086
+,2043,32657,10924,40774,43639
+,31226,36630,5129,9898,46790
+,46313,35328,26886,19270,9788
+,40626,13938,31317,8215,863
+,16305,4936,17637,173,37093
+,39066,19069,42860,43131,36636
+,41735,39943,15516,22113,43542
+,25670,40466,34444,36881,16044
+,25872,8970,63,47312,35504
+,31725,2173,19730,36403,20722
+,10769,22385,7189,21152,27037
+,20831,13289,36693,46727,23837
+,2163,3246,33907,19524,3574
+,32038,33911,34993,1458,34660
+,16775,31472,14898,22290,22912
+,31623,42421,35939,32700,29166
+,7493,24592,12535,14574,30566
+,40995,46492,24228,39221,49299
+,28938,17884,46434,11901,21865
+,48277,7518,9328,7827,42917
+,36891,13655,15160,44279,3473
+,33958,19523,13789,49240,20684
+,36303,20304,28530,26716,24154
+,32709,3767,5236,37243,29248
+,4118,27385,8530,25497,5683
+,2620,34238,32633,31480,38431
+,14027,9857,286,12474,21562
+,42340,40251,1293,36493,10572
+,35394,41260,455,33369,36657
+,15164,26735,33238,9662,27988
+,20235,34074,17407,38220,49703
+,39260,21033,23134,20111,26623
+,34890,22667,19039,10046,24424
+,14844,20813,26668,46781,13340
+,38559,9982,8092,27510,40807
+,29110,43669,4152,7885,2190
+,25113,37358,35596,36426,6422
+,6462,21228,35969,23145,6621
+,37533,37888,4649,23141,47605
+,27138,36718,42351,15563,21270
+,17479,24870,13666,37123,39856
+,2354,38472,11605,2727,33020
+,19726,28397,448,7988,34932
+,45493,7862,48465,23625,44549
+,697,18378,17057,26575,2108
+,489,17552,43337,28929,30157
+,31045,34385,23046,17561,39953
+,38273,36500,26114,3681,14295
+,24425,22080,12207,44129,2371
+,22805,3556,22457,16900,49631
+,32241,48869,8028,23497,37824
+,6176,4261,28226,7151,22034
+,30649,8347,41242,16086,2221
+,12571,38315,12819,16230,31741
+,31054,11349,6827,45820,5757
+,40402,3788,17624,23410,14444
+,49134,38514,21346,29185,46118
+,37868,30217,19482,22663,5704
+,22523,2169,5517,33993,22115
+,32638,27831,30266,27610,12080
+,26409,46007,6322,7964,2800
+,35906,1253,16479,1238,24504
+,45109,11227,26201,32394,1014
+,35410,36187,20575,5972,27187
+,28781,8617,22360,8894,43661
+,19316,49598,4602,45898,19319
+,27882,6534,31190,11583,4230
+,43532,28754,49341,28956,29889
+,14695,14467,21477,7259,41782
+,32661,45150,41811,10899,35242
+,18803,21468,42771,11652,45797
+,1058,27332,21271,35701,29496
+,12204,32307,6084,48920,31558
+,33695,35736,28153,13548,31983
+,25273,22687,44324,34692,25358
+,14751,6994,1895,31840,14761
+,33855,5972,27540,48321,5619
+,13829,31703,13838,10537,7097
+,45538,47850,18383,29054,29664
+,21273,30235,7871,31831,49156
